CardID,Name,Colors,CMC,Type,Subtype,Set,Rarity
1195,Hurkyl's Recall,['U'],2,"[""'Instant'""]",,MM2,Rare
1196,"Lavinia, Azorius Renegade","['U', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Soldier'""]",RNA,Rare
1197,Necropotence,['B'],3,"[""'Enchantment'""]",,WOT,Mythic
1198,Yawgmoth's Will,['B'],3,"[""'Sorcery'""]",,VMA,Mythic
1199,Defile,['B'],1,"[""'Instant'""]",,MH1,Common
1200,"Emrakul, the Promised End",,13,"[""'Legendary'"", ""'Creature'""]","[""'Eldrazi'""]",EMN,Mythic
1201,Giver of Runes,['W'],1,"[""'Creature'""]","[""'Kor'"", ""'Cleric'""]",MH1,Rare
1202,"Kozilek, Butcher of Truth",,10,"[""'Legendary'"", ""'Creature'""]","[""'Eldrazi'""]",ROE,Mythic
1203,Perilous Vault,,4,"[""'Artifact'""]",,M15,Mythic
1204,Radagast the Brown,['G'],4,"[""'Legendary'"", ""'Creature'""]","[""'Avatar'"", ""'Wizard'""]",LTR,Mythic
1205,Soulless Jailer,,2,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Golem'""]",ONE,Rare
1206,Stone of Erech,,1,"[""'Legendary'"", ""'Artifact'""]",,LTR,Uncommon
1207,The Reality Chip,['U'],2,"[""'Legendary'"", ""'Artifact'"", ""'Creature'""]","[""'Equipment'"", ""'Jellyfish'""]",NEO,Rare
1208,"Ugin, the Ineffable",,6,"[""'Legendary'"", ""'Planeswalker'""]","[""'Ugin'""]",WAR,Rare
1209,Valakut Awakening,['R'],3,"[""'Instant'""]",,ZNR,Rare
1210,Annihilating Glare,['B'],1,"[""'Sorcery'""]",,ONE,Common
1211,Blade of the Oni,['B'],2,"[""'Artifact'"", ""'Creature'""]","[""'Equipment'"", ""'Demon'""]",NEO,Mythic
1212,Invasion of Amonkhet,"['B', 'U']",3,"[""'Battle'""]","[""'Siege'""]",MOM,Uncommon
1213,"Ojer Axonil, Deepest Might",['R'],4,"[""'Legendary'"", ""'Creature'""]","[""'God'""]",LCI,Mythic
1214,Oni-Cult Anvil,"['B', 'R']",2,"[""'Artifact'""]",,NEO,Uncommon
1215,Sunshot Militia,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",LCI,Common
1216,"Vraan, Executioner Thane",['B'],2,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Vampire'""]",ONE,Rare
1217,Bazaar of Baghdad,,0,"[""'Land'""]",,VMA,Mythic
1218,Creeping Chill,['B'],4,"[""'Sorcery'""]",,GRN,Uncommon
1219,Dark Confidant,['B'],2,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",RAV,Rare
1220,Grafdigger's Cage,,1,"[""'Artifact'""]",,M20,Rare
1221,Hollow One,,5,"[""'Artifact'"", ""'Creature'""]","[""'Golem'""]",HOU,Rare
1222,"Jace, Vryn's Prodigy",['U'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Wizard'""]",ORI,Mythic
1223,Noxious Revival,['G'],1,"[""'Instant'""]",,NPH,Uncommon
1224,Prized Amalgam,"['B', 'U']",3,"[""'Creature'""]","[""'Zombie'""]",SOI,Rare
1225,Serum Powder,,3,"[""'Artifact'""]",,DST,Rare
1226,Shambling Shell,"['B', 'G']",3,"[""'Creature'""]","[""'Plant'"", ""'Zombie'""]",RAV,Common
1227,Silversmote Ghoul,['B'],3,"[""'Creature'""]","[""'Zombie'"", ""'Vampire'""]",M21,Uncommon
1228,Avenging Hunter,['G'],5,"[""'Creature'""]","[""'Dragon'"", ""'Ranger'""]",CLB,Common
1229,Bone Picker,['B'],4,"[""'Creature'""]","[""'Bird'""]",2XM,Common
1230,Bump in the Night,['B'],1,"[""'Sorcery'""]",,ISD,Common
1231,Campfire,,1,"[""'Artifact'""]",,CMM,Common
1232,Carrion Feeder,['B'],1,"[""'Creature'""]","[""'Zombie'""]",PRM,Common
1233,Corrupted Conviction,['B'],1,"[""'Instant'""]",,MOM,Common
1234,Crypt Rats,['B'],3,"[""'Creature'""]","[""'Rat'""]",VI,Common
1235,Culling the Weak,['B'],1,"[""'Instant'""]",,EX,Common
1236,Gixian Infiltrator,['B'],2,"[""'Creature'""]","[""'Phyrexian'"", ""'Human'""]",BRO,Common
1237,Goblin Grenade,['R'],1,"[""'Sorcery'""]",,M12,Uncommon
1238,Goldmire Bridge,,0,"[""'Artifact'"", ""'Land'""]",,MH2,Common
1239,Greedy Freebooter,['B'],1,"[""'Creature'""]","[""'Human'"", ""'Pirate'""]",LCI,Common
1240,Nested Shambler,['B'],1,"[""'Creature'""]","[""'Zombie'""]",MH2,Common
1241,Okiba Reckoner Raid,['B'],1,"[""'Enchantment'""]","[""'Saga'""]",NEO,Common
1242,Serrated Scorpion,['B'],1,"[""'Creature'""]","[""'Scorpion'""]",IKO,Common
1243,Shambling Ghast,['B'],1,"[""'Creature'""]","[""'Zombie'""]",AFR,Common
1244,Sign in Blood,['B'],2,"[""'Sorcery'""]",,MM2,Common
1245,Soul Reap,['B'],2,"[""'Sorcery'""]",,EVE,Common
1246,Sovereign's Bite,['B'],2,"[""'Sorcery'""]",,M19,Common
1247,Spinning Darkness,['B'],6,"[""'Instant'""]",,WL,Common
1248,Supernatural Stamina,['B'],1,"[""'Instant'""]",,CMM,Common
1249,Tragic Slip,['B'],1,"[""'Instant'""]",,CMM,Common
1250,Tyrant's Choice,['B'],2,"[""'Sorcery'""]",,VMA,Common
1251,Village Rites,['B'],1,"[""'Instant'""]",,KHM,Common
1252,Witch's Cottage,,0,"[""'Land'""]","[""'Swamp'""]",ELD,Common
1253,Atarka's Command,"['G', 'R']",2,"[""'Instant'""]",,DTK,Rare
1254,Barkchannel Pathway,,0,"[""'Land'""]",,KHM,Rare
1255,Beanstalk Giant,['G'],7,"[""'Creature'""]","[""'Giant'""]",ELD,Uncommon
1256,Burning-Tree Emissary,"['G', 'R']",2,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",2X2,Common
1257,Clever Impersonator,['U'],4,"[""'Creature'""]","[""'Shapeshifter'""]",KTK,Mythic
1258,Dreadbore,"['B', 'R']",2,"[""'Sorcery'""]",,RTR,Rare
1259,Escape to the Wilds,"['G', 'R']",5,"[""'Sorcery'""]",,ELD,Rare
1260,Giant Killer,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Peasant'""]",ELD,Rare
1261,Greater Tanuki,['G'],6,"[""'Enchantment'"", ""'Creature'""]","[""'Dog'""]",NEO,Common
1262,"Gyruda, Doom of Depths","['B', 'U']",6,"[""'Legendary'"", ""'Creature'""]","[""'Demon'"", ""'Kraken'""]",IKO,Rare
1263,Hostage Taker,"['B', 'U']",4,"[""'Creature'""]","[""'Human'"", ""'Pirate'""]",PRM,Rare
1264,Legion Loyalist,['R'],1,"[""'Creature'""]","[""'Goblin'"", ""'Soldier'""]",GTC,Rare
1265,Magma Opus,"['R', 'U']",8,"[""'Instant'""]",,STX,Mythic
1266,Quintorius Kand,"['R', 'W']",5,"[""'Legendary'"", ""'Planeswalker'""]","[""'Quintorius'""]",LCI,Mythic
1267,Shefet Dunes,,0,"[""'Land'""]","[""'Desert'""]",HOU,Uncommon
1268,Spark Double,['U'],4,"[""'Creature'""]","[""'Illusion'""]",WAR,Rare
1269,Temple of Abandon,,0,"[""'Land'""]",,THB,Rare
1270,Temple of Mystery,,0,"[""'Land'""]",,M21,Rare
1271,Venerated Loxodon,['W'],5,"[""'Creature'""]","[""'Elephant'"", ""'Cleric'""]",GRN,Rare
1272,"Vraska, Golgari Queen","['B', 'G']",4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Vraska'""]",GRN,Mythic
1273,Warden of the Inner Sky,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",LCI,Rare
1274,Zurgo Bellstriker,['R'],1,"[""'Legendary'"", ""'Creature'""]","[""'Orc'"", ""'Warrior'""]",DTK,Rare
1275,Confounding Riddle,['U'],3,"[""'Instant'""]",,LCI,Uncommon
1276,Hidetsugu and Kairi,"['B', 'U']",5,"[""'Legendary'"", ""'Creature'""]","[""'Ogre'"", ""'Demon'"", ""'Dragon'""]",MOM,Rare
1277,Siphon Insight,"['B', 'U']",2,"[""'Instant'""]",,MID,Rare
1278,Basking Rootwalla,['G'],1,"[""'Creature'""]","[""'Lizard'""]",VMA,Common
1279,Blazing Rootwalla,['R'],1,"[""'Creature'""]","[""'Lizard'""]",MH2,Uncommon
1280,Bloodghast,['B'],2,"[""'Creature'""]","[""'Vampire'"", ""'Spirit'""]",ZEN,Rare
1281,"Boromir, Warden of the Tower",['W'],3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Soldier'""]",LTR,Rare
1282,Containment Priest,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",M21,Rare
1283,Deathrite Shaman,"['B', 'G']",1,"[""'Creature'""]","[""'Elf'"", ""'Shaman'""]",RTR,Rare
1284,Force of Vigor,['G'],4,"[""'Instant'""]",,PRM,Rare
1285,Leonin Arbiter,['W'],2,"[""'Creature'""]","[""'Cat'"", ""'Cleric'""]",SOM,Rare
1286,Pyroblast,['R'],1,"[""'Instant'""]",,EMA,Uncommon
1287,Samwise the Stouthearted,['W'],2,"[""'Legendary'"", ""'Creature'""]","[""'Halfling'"", ""'Peasant'""]",LTR,Uncommon
1288,"Tezzeret, Agent of Bolas","['B', 'U']",4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Tezzeret'""]",MBS,Mythic
1289,Vengevine,['G'],4,"[""'Creature'""]","[""'Elemental'""]",PRM,Mythic
1290,Baleful Strix,"['B', 'U']",2,"[""'Artifact'"", ""'Creature'""]","[""'Bird'""]",VMA,Rare
1291,Cloudpost,,0,"[""'Land'""]","[""'Locus'""]",MRD,Common
1292,Crystal Vein,,0,"[""'Land'""]",,PD3,Uncommon
1293,Dack Fayden,"['R', 'U']",3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Dack'""]",VMA,Mythic
1294,Doomsday,['B'],3,"[""'Sorcery'""]",,PRM,Rare
1295,Dream's Grip,['U'],1,"[""'Instant'""]",,MRD,Common
1296,Edge of Autumn,['G'],2,"[""'Sorcery'""]",,TSR,Common
1297,Eye of Ugin,,0,"[""'Legendary'"", ""'Land'""]",,MM2,Rare
1298,Glacial Chasm,,0,"[""'Land'""]",,V12,Mythic
1299,Glimmerpost,,0,"[""'Land'""]","[""'Locus'""]",SOM,Common
1300,Goblin Chieftain,['R'],3,"[""'Creature'""]","[""'Goblin'""]",M12,Rare
1301,Palace Jailer,['W'],4,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",CMM,Uncommon
1302,Personal Tutor,['U'],1,"[""'Sorcery'""]",,CMM,Rare
1303,Plague Engineer,['B'],3,"[""'Creature'""]","[""'Phyrexian'"", ""'Carrier'""]",MH1,Rare
1304,Sakashima the Impostor,['U'],4,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Rogue'""]",SOK,Rare
1305,Sneak Attack,['R'],4,"[""'Enchantment'""]",,WOT,Mythic
1306,Staff of the Storyteller,['W'],2,"[""'Artifact'""]",,ONC,Rare
1307,True-Name Nemesis,['U'],3,"[""'Creature'""]","[""'Merfolk'"", ""'Rogue'""]",PRM,Rare
1308,"Urza, Lord High Artificer",['U'],4,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Artificer'""]",MH1,Mythic
1309,Farseek,['G'],2,"[""'Sorcery'""]",,M13,Common
1310,Gaea's Might,['G'],1,"[""'Instant'""]",,DMU,Common
1311,Pyromancer Ascension,['R'],2,"[""'Enchantment'""]",,ZEN,Rare
1312,Spike Feeder,['G'],3,"[""'Creature'""]","[""'Spike'""]",TSB,Rare
1313,Barbed Batterfist,['R'],2,"[""'Artifact'""]","[""'Equipment'""]",ONE,Common
1314,Barren Moor,,0,"[""'Land'""]",,VMA,Common
1315,Boarding Party,['R'],6,"[""'Creature'""]","[""'Human'"", ""'Pirate'""]",CMR,Common
1316,Cauldron Familiar,['B'],1,"[""'Creature'""]","[""'Cat'""]",ELD,Uncommon
1317,Evincar's Justice,['B'],4,"[""'Sorcery'""]",,TPR,Uncommon
1318,Firebolt,['R'],1,"[""'Sorcery'""]",,EMA,Common
1319,Gearseeker Serpent,['U'],7,"[""'Creature'""]","[""'Serpent'""]",KLD,Common
1320,Goliath Paladin,['W'],5,"[""'Creature'""]","[""'Giant'"", ""'Knight'""]",CLB,Common
1321,Guildsworn Prowler,['B'],2,"[""'Creature'""]","[""'Tiefling'"", ""'Rogue'"", ""'Assassin'""]",CLB,Common
1322,Ill-Gotten Inheritance,['B'],4,"[""'Enchantment'""]",,RVR,Common
1323,Krenko's Command,['R'],2,"[""'Sorcery'""]",,RVR,Common
1324,Mogg Raider,['R'],1,"[""'Creature'""]","[""'Goblin'""]",TE,Common
1325,Nettle Sentinel,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Warrior'""]",EVE,Common
1326,Palace Sentinels,['W'],4,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",CMM,Common
1327,Pristine Talisman,,3,"[""'Artifact'""]",,PRM,Common
1328,Rolling Thunder,['R'],2,"[""'Sorcery'""]",,BFZ,Uncommon
1329,Self-Assembler,,5,"[""'Artifact'"", ""'Creature'""]","[""'Assembly-Worker'""]",A25,Common
1330,Smoldering Crater,,0,"[""'Land'""]",,DMR,Common
1331,Urborg Repossession,['B'],1,"[""'Sorcery'""]",,DMU,Common
1332,Volcanic Spite,['R'],2,"[""'Instant'""]",,MOM,Common
1333,Bedeck // Bedazzle,"['B', 'R']",8,"[""'Instant'""]",,RNA,Rare
1334,Bile Blight,['B'],2,"[""'Instant'""]",,PRM,Uncommon
1335,Claim the Firstborn,['R'],1,"[""'Sorcery'""]",,STA,Uncommon
1336,Commit // Memory,['U'],10,"[""'Instant'""]",,AKH,Rare
1337,Connive // Concoct,"['U', 'B']",9,"[""'Sorcery'""]",,GRN,Rare
1338,Consign // Oblivion,['U'],7,"[""'Instant'""]",,HOU,Uncommon
1339,Creative Outburst,"['R', 'U']",7,"[""'Instant'""]",,STX,Uncommon
1340,Elemental Masterpiece,"['R', 'U']",7,"[""'Sorcery'""]",,STX,Common
1341,Hazoret the Fervent,['R'],4,"[""'Legendary'"", ""'Creature'""]","[""'God'""]",AKH,Mythic
1342,"Kalitas, Traitor of Ghet",['B'],4,"[""'Legendary'"", ""'Creature'""]","[""'Vampire'"", ""'Warrior'""]",OGW,Mythic
1343,"Kari Zev, Skyship Raider",['R'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Pirate'""]",AER,Rare
1344,"Klothys, God of Destiny","['G', 'R']",3,"[""'Legendary'"", ""'Enchantment'"", ""'Creature'""]","[""'God'""]",THB,Mythic
1345,Lovestruck Beast,['G'],3,"[""'Creature'""]","[""'Beast'"", ""'Noble'""]",ELD,Rare
1346,Mayhem Devil,"['B', 'R']",3,"[""'Creature'""]","[""'Devil'""]",WAR,Uncommon
1347,Release to the Wind,['U'],3,"[""'Instant'""]",,RIX,Rare
1348,Robber of the Rich,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Archer'"", ""'Rogue'""]",ELD,Mythic
1349,Selfless Glyphweaver,['W'],3,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",STX,Rare
1350,Silundi Vision,['U'],3,"[""'Instant'""]",,ZNR,Uncommon
1351,Temple of Deceit,,0,"[""'Land'""]",,THB,Rare
1352,Temple of Triumph,,0,"[""'Land'""]",,M21,Rare
1353,Torrential Gearhulk,['U'],6,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",KLD,Mythic
1354,Unlucky Witness,['R'],1,"[""'Creature'""]","[""'Human'"", ""'Citizen'""]",SNC,Uncommon
1355,Witch's Oven,,1,"[""'Artifact'""]",,ELD,Uncommon
1356,Embereth Veteran,['R'],1,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",WOE,Uncommon
1357,Invasion of Gobakhan,['W'],2,"[""'Battle'""]","[""'Siege'""]",MOM,Rare
1358,Invasion of Tarkir,['R'],2,"[""'Battle'""]","[""'Siege'""]",MOM,Mythic
1359,Obliterating Bolt,['R'],2,"[""'Sorcery'""]",,BRO,Uncommon
1360,Redcap Gutter-Dweller,['R'],4,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",WOE,Rare
1361,Spectral Adversary,['U'],2,"[""'Creature'""]","[""'Spirit'""]",MID,Mythic
1362,Chief of the Foundry,,3,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",2XM,Uncommon
1363,Foundry Inspector,,3,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",CMM,Common
1364,Lupine Prototype,,2,"[""'Artifact'"", ""'Creature'""]","[""'Wolf'"", ""'Construct'""]",EMN,Rare
1365,Master of Death,"['B', 'U']",3,"[""'Creature'""]","[""'Zombie'"", ""'Wizard'""]",MH2,Rare
1366,Repeal,['U'],1,"[""'Instant'""]",,RVR,Common
1367,Scrapyard Recombiner,,3,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",MH1,Rare
1368,Skullclamp,,1,"[""'Artifact'""]","[""'Equipment'""]",VMA,Mythic
1369,Snapback,['U'],2,"[""'Instant'""]",,TSR,Common
1370,"Squee, Goblin Nabob",['R'],3,"[""'Legendary'"", ""'Creature'""]","[""'Goblin'""]",10E,Rare
1371,Steel Overseer,,2,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",M11,Rare
1372,Thieving Skydiver,['U'],2,"[""'Creature'""]","[""'Merfolk'"", ""'Rogue'""]",ZNR,Rare
1373,Tide Shaper,['U'],1,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",MH2,Uncommon
1374,Urza's Incubator,,3,"[""'Artifact'""]",,DMR,Mythic
1375,Vodalian Hexcatcher,['U'],2,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",DMU,Rare
1376,Volatile Fault,,0,"[""'Land'""]","[""'Cave'""]",LCI,Uncommon
1377,Allosaurus Shepherd,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Shaman'""]",PRM,Mythic
1378,Basalt Monolith,,3,"[""'Artifact'""]",,2XM,Uncommon
1379,"Comet, Stellar Pup","['R', 'W']",4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Comet'""]",UNF,Mythic
1380,Craterhoof Behemoth,['G'],8,"[""'Creature'""]","[""'Beast'""]",AVR,Mythic
1381,Defense Grid,,2,"[""'Artifact'""]",,9ED,Rare
1382,Ensnaring Bridge,,3,"[""'Artifact'""]",,8ED,Rare
1383,Fiend Artisan,"['B', 'G']",2,"[""'Creature'""]","[""'Nightmare'""]",IKO,Mythic
1384,Gaea's Cradle,,0,"[""'Legendary'"", ""'Land'""]",,PRM,Mythic
1385,Goblin Engineer,['R'],2,"[""'Creature'""]","[""'Goblin'"", ""'Artificer'""]",MH1,Rare
1386,Goblin Welder,['R'],1,"[""'Creature'""]","[""'Goblin'"", ""'Artificer'""]",C14,Rare
1387,Invigorate,['G'],3,"[""'Instant'""]",,EMA,Uncommon
1388,Memory's Journey,['U'],2,"[""'Instant'""]",,ISD,Uncommon
1389,Natural Order,['G'],4,"[""'Sorcery'""]",,STA,Mythic
1390,Phyrexian Dragon Engine,,3,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Dragon'""]",BRO,Rare
1391,Red Elemental Blast,['R'],1,"[""'Instant'""]",,PRM,Uncommon
1392,Turntimber Symbiosis,['G'],7,"[""'Sorcery'""]",,PRM,Mythic
1393,Urza's Workshop,,0,"[""'Land'""]","[""'Urza's'""]",BRC,Rare
1394,Voltaic Key,,1,"[""'Artifact'""]",,M11,Uncommon
1395,Wild Cantor,"['G', 'R']",1,"[""'Creature'""]","[""'Human'"", ""'Druid'""]",GPT,Common
1396,Cityscape Leveler,,8,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",PRM,Mythic
1397,Deeproot Pilgrimage,['U'],2,"[""'Enchantment'""]",,LCI,Rare
1398,Feign Death,['B'],1,"[""'Instant'""]",,AFR,Common
1399,Hanweir Battlements,,0,"[""'Land'""]",,EMN,Rare
1400,Kessig Wolf Run,,0,"[""'Land'""]",,ISD,Rare
1401,Lord of Atlantis,['U'],2,"[""'Creature'""]","[""'Merfolk'""]",SPG,Rare
1402,Mana Tithe,['W'],1,"[""'Instant'""]",,TSR,Common
1403,Master of the Pearl Trident,['U'],2,"[""'Creature'""]","[""'Merfolk'""]",M13,Rare
1404,Merfolk Trickster,['U'],2,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",DAR,Uncommon
1405,Oath of Nissa,['G'],1,"[""'Legendary'"", ""'Enchantment'""]",,OGW,Rare
1406,Rishadan Dockhand,['U'],1,"[""'Creature'""]","[""'Merfolk'""]",MH2,Rare
1407,Shadow of Doubt,"['B', 'U']",2,"[""'Instant'""]",,RAV,Rare
1408,Souls of the Lost,['B'],2,"[""'Creature'""]","[""'Spirit'""]",LCI,Rare
1409,Svyelun of Sea and Sky,['U'],3,"[""'Legendary'"", ""'Creature'""]","[""'Merfolk'"", ""'God'""]",MH2,Mythic
1410,Thran Spider,,3,"[""'Artifact'"", ""'Creature'""]","[""'Spider'""]",BRO,Rare
1411,Ardent Elementalist,['R'],4,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",MID,Common
1412,Brinebarrow Intruder,['U'],1,"[""'Creature'""]","[""'Human'"", ""'Rogue'""]",KHM,Common
1413,Crawl from the Cellar,['B'],1,"[""'Sorcery'""]",,MID,Common
1414,Drown in Sorrow,['B'],3,"[""'Sorcery'""]",,CMM,Common
1415,Electrickery,['R'],1,"[""'Instant'""]",,RTR,Common
1416,Faerie Miscreant,['U'],1,"[""'Creature'""]","[""'Faerie'"", ""'Rogue'""]",M20,Common
1417,Firebrand Archer,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Archer'""]",HOU,Common
1418,Late to Dinner,['W'],4,"[""'Sorcery'""]",,MH2,Common
1419,Scholar of Athreos,['W'],3,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",THS,Common
1420,Smoke Shroud,['U'],2,"[""'Enchantment'""]","[""'Aura'""]",MH1,Common
1421,Stonehorn Dignitary,['W'],4,"[""'Creature'""]","[""'Rhino'"", ""'Soldier'""]",M12,Common
1422,Wellwisher,['G'],2,"[""'Creature'""]","[""'Elf'""]",ONS,Common
1423,Botanical Sanctum,,0,"[""'Land'""]",,KLD,Rare
1424,Heartless Act,['B'],2,"[""'Instant'""]",,IKO,Uncommon
1425,Render Silent,"['U', 'W']",3,"[""'Instant'""]",,DGM,Rare
1426,Shimmer of Possibility,['U'],2,"[""'Sorcery'""]",,RNA,Common
1427,Soaring Thought-Thief,"['B', 'U']",2,"[""'Creature'""]","[""'Human'"", ""'Rogue'""]",ZNR,Uncommon
1428,Thieves' Guild Enforcer,['B'],1,"[""'Creature'""]","[""'Human'"", ""'Rogue'""]",M21,Rare
1429,Wild Slash,['R'],1,"[""'Instant'""]",,FRF,Uncommon
1430,Beast Within,['G'],3,"[""'Instant'""]",,NPH,Uncommon
1431,Kogla and Yidaro,"['G', 'R']",6,"[""'Legendary'"", ""'Creature'""]","[""'Ape'"", ""'Dinosaur'"", ""'Turtle'""]",MOM,Rare
1432,Pyrokinesis,['R'],6,"[""'Instant'""]",,EMA,Rare
1433,Seal of Cleansing,['W'],2,"[""'Enchantment'""]",,EMA,Common
1434,Teferi's Response,['U'],2,"[""'Instant'""]",,IN,Rare
1435,Tinder Wall,['G'],1,"[""'Creature'""]","[""'Plant'"", ""'Wall'""]",PRM,Common
1436,"Atris, Oracle of Half-Truths","['B', 'U']",4,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Advisor'""]",MUL,Rare
1437,Auriok Salvagers,['W'],4,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",2XM,Uncommon
1438,"Barrin, Tolarian Archmage",['U'],3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Wizard'""]",M21,Rare
1439,Breakthrough,['U'],1,"[""'Sorcery'""]",,2X2,Uncommon
1440,Gemstone Mine,,0,"[""'Land'""]",,DMR,Rare
1441,Gilded Drake,['U'],2,"[""'Creature'""]","[""'Drake'""]",UZ,Rare
1442,Goblin Cratermaker,['R'],2,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",GRN,Uncommon
1443,Greater Gargadon,['R'],10,"[""'Creature'""]","[""'Beast'""]",TSP,Rare
1444,Legion Warboss,['R'],3,"[""'Creature'""]","[""'Goblin'"", ""'Soldier'""]",GRN,Rare
1445,Lion Sash,['W'],2,"[""'Artifact'"", ""'Creature'""]","[""'Equipment'"", ""'Cat'""]",NEO,Rare
1446,Ox of Agonas,['R'],5,"[""'Creature'""]","[""'Ox'""]",THB,Mythic
1447,Phyrexian Devourer,,6,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Construct'""]",ME2,Uncommon
1448,Phyrexian Tower,,0,"[""'Legendary'"", ""'Land'""]",,UZ,Rare
1449,Putrid Imp,['B'],1,"[""'Creature'""]","[""'Zombie'"", ""'Imp'""]",VMA,Common
1450,"Sauron, the Dark Lord","['B', 'R', 'U']",6,"[""'Legendary'"", ""'Creature'""]","[""'Avatar'"", ""'Horror'""]",LTR,Mythic
1451,Soulherder,"['U', 'W']",3,"[""'Creature'""]","[""'Spirit'""]",MH1,Uncommon
1452,"Thalia, Heretic Cathar",['W'],3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Soldier'""]",EMN,Rare
1453,"Titania, Protector of Argoth",['G'],5,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'""]",MH2,Mythic
1454,Twinshot Sniper,['R'],4,"[""'Artifact'"", ""'Creature'""]","[""'Goblin'"", ""'Archer'""]",NEO,Uncommon
1455,Unlicensed Hearse,,2,"[""'Artifact'""]","[""'Vehicle'""]",PRM,Rare
1456,Veteran Explorer,['G'],1,"[""'Creature'""]","[""'Human'"", ""'Soldier'"", ""'Scout'""]",2XM,Uncommon
1457,"Éowyn, Fearless Knight","['R', 'W']",4,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Knight'""]",LTR,Rare
1458,Baleful Mastery,['B'],4,"[""'Instant'""]",,STX,Rare
1459,Call of the Death-Dweller,['B'],3,"[""'Sorcery'""]",,IKO,Uncommon
1460,Dromoka's Command,"['G', 'W']",2,"[""'Instant'""]",,DTK,Rare
1461,Finale of Devastation,['G'],2,"[""'Sorcery'""]",,WAR,Mythic
1462,Flick a Coin,['R'],3,"[""'Instant'""]",,WOE,Common
1463,Mox Amber,,0,"[""'Legendary'"", ""'Artifact'""]",,DAR,Mythic
1464,Sarinth Steelseeker,['G'],2,"[""'Creature'""]","[""'Human'"", ""'Artificer'"", ""'Scout'""]",BRO,Uncommon
1465,Sprite Dragon,"['R', 'U']",2,"[""'Creature'""]","[""'Faerie'"", ""'Dragon'""]",IKO,Uncommon
1466,Tear Asunder,['G'],2,"[""'Instant'""]",,DMU,Uncommon
1467,Echoing Truth,['U'],2,"[""'Instant'""]",,DST,Common
1468,Foundry Helix,"['R', 'W']",3,"[""'Instant'""]",,MH2,Common
1469,Lorehold Campus,,0,"[""'Land'""]",,STX,Common
1470,Mnemonic Wall,['U'],5,"[""'Creature'""]","[""'Wall'""]",IMA,Common
1471,Ramosian Rally,['W'],4,"[""'Instant'""]",,MM,Common
1472,Fireblade Charger,['R'],1,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",ZNR,Uncommon
1473,Kazuul's Fury,['R'],3,"[""'Instant'""]",,ZNR,Uncommon
