event id,card name,copies
16,Stern Scolding,4
16,Stomping Ground,8
16,Strangleroot Geist,4
16,Street Wraith,4
16,Strike It Rich,2
16,Striped Riverwinder,3
16,Stubborn Denial,6
16,Subtlety,20
16,Sulfur Falls,2
16,Summoner's Pact,4
16,Surgical Extraction,3
16,Swamp,7
16,Sylvan Scrying,4
16,"Takenuma, Abandoned Mire",5
16,Talisman of Resilience,1
16,Tanglepool Bridge,2
16,Tarmogoyf,4
16,Tasha's Hideous Laughter,4
16,"Teferi, Time Raveler",12
16,Temple Garden,4
16,Territorial Kavu,4
16,Thalia's Lieutenant,4
16,The Mightstone and Weakstone,1
16,The Mycosynth Gardens,2
16,The One Ring,16
16,The Underworld Cookbook,3
16,Thought Monitor,4
16,Thoughtseize,7
16,Tishana's Tidebinder,16
16,Tolaria West,2
16,Transmogrify,1
16,Treasure Vault,4
16,Tribal Flames,4
16,Twilight Mire,10
16,"Ulamog, the Ceaseless Hunger",2
16,Unclaimed Territory,2
16,Unholy Heat,18
16,Urza's Mine,4
16,Urza's Power Plant,4
16,Urza's Saga,18
16,Urza's Tower,4
16,"Valakut, the Molten Pinnacle",2
16,"Venser, Shaper Savant",1
16,Verdant Catacombs,24
16,Vesuva,1
16,Violent Outburst,20
16,Visions of Beyond,4
16,Waker of Waves,2
16,Walking Ballista,1
16,Wall of Roots,20
16,Warping Wail,1
16,Watery Grave,6
16,Welding Jar,1
16,Wild Nacatl,4
16,Windswept Heath,13
16,Wooded Foothills,25
16,Wrenn and Six,16
16,Wurmcoil Engine,2
16,Xander's Lounge,2
16,"Yawgmoth, Thran Physician",20
16,Young Wolf,20
17,Acorn Harvest,4
17,Agony Warp,2
17,All That Glitters,8
17,Ancient Den,13
17,Archaeomancer,8
17,Ardent Recruit,4
17,Arms of Hadar,1
17,Ash Barrens,9
17,Augur of Bolas,16
17,Auriok Sunchaser,4
17,Azorius Chancery,8
17,Azorius Guildgate,3
17,Basilisk Gate,7
17,Behold the Multiverse,1
17,Birchlore Rangers,4
17,Blanchwood Prowler,4
17,Bojuka Bog,6
17,Brainstorm,24
17,Breath Weapon,2
17,Brokers Hideout,1
17,Candy Trail,3
17,Cast Down,6
17,Chainer's Edict,1
17,Chromatic Star,2
17,Citadel Gate,8
17,Cleansing Wildfire,4
17,Cliffgate,4
17,Contaminated Aquifer,8
17,Counterspell,30
17,Crimson Fleet Commodore,2
17,Cryptic Serpent,8
17,Dark-Dweller Oracle,1
17,Darksteel Citadel,2
17,Dawnbringer Cleric,7
17,Deadly Dispute,10
17,Deep Analysis,9
17,Delver of Secrets,12
17,Destroy Evil,1
17,Diabolic Edict,1
17,Dimir Aqueduct,2
17,Dispel,2
17,Distant Melody,3
17,Dragon Wings,1
17,Dread Return,4
17,Drossforge Bridge,4
17,Duress,2
17,Dwarven Forge-Chanter,9
17,Echoing Decay,1
17,Elvish Branchbender,1
17,Elvish Mystic,2
17,Elvish Vanguard,4
17,End the Festivities,3
17,Ephemerate,6
17,Experimental Synthesizer,16
17,Faerie Seer,3
17,Faithless Looting,1
17,Fanatical Offering,3
17,Fiery Cannonade,1
17,First Day of Class,4
17,Force Spike,3
17,Forest,20
17,Frogmite,8
17,Fyndhorn Elves,2
17,Galvanic Blast,18
17,Generous Ent,5
17,Geothermal Bog,1
17,Ghostly Flicker,2
17,Gingerbrute,8
17,Glacial Floodplain,3
17,Glint Hawk,8
17,Gnaw to the Bone,4
17,Goblin Bushwhacker,9
17,Goblin Matron,4
17,Goblin Tomb Raider,12
17,God-Pharaoh's Faithful,8
17,Great Furnace,16
17,Guardian of the Guildpact,4
17,Gurmag Angler,1
17,Haunted Mire,2
17,Heap Gate,2
17,Hopeless Nightmare,4
17,Ice Tunnel,1
17,Ichor Wellspring,9
17,Implement of Combustion,12
17,Island,56
17,Jaspera Sentinel,4
17,Journey to Nowhere,3
17,Kenku Artificer,2
17,Kor Skyfisher,8
17,Krark-Clan Shaman,4
17,Kuldotha Rebirth,12
17,Lava Dart,4
17,Lead the Stampede,4
17,Lembas,5
17,Lightning Bolt,20
17,Llanowar Elves,2
17,Lose Focus,2
17,Lotleth Giant,4
17,Lórien Revealed,31
17,Maestros Theater,3
17,Makeshift Munitions,4
17,Masked Vandal,1
17,Meeting of Minds,4
17,Mental Note,7
17,Mephitic Draught,1
17,Mesmeric Fiend,1
17,Metallic Rebuke,4
17,Mire Triton,4
17,Moon-Circuit Hacker,4
17,Mortuary Mire,2
17,Mountain,47
17,Mulldrifter,11
17,Murmuring Mystic,9
17,Myr Enforcer,8
17,Mystical Teachings,1
17,Negate,1
17,Ninja of the Deep Hours,3
17,Obscura Storefront,3
17,Of One Mind,6
17,Omen of the Dead,2
17,Ornithopter,4
17,Orzhov Basilica,3
17,Plains,7
17,Ponder,1
17,Preordain,25
17,Priest of Titania,4
17,Prismatic Strands,5
17,Prohibit,2
17,Putrid Goblin,4
17,Quirion Ranger,4
17,Rakdos Carnarium,2
17,Razortide Bridge,8
17,Reckless Impulse,12
17,Rustvale Bridge,8
17,Sacred Cat,4
17,Saiba Cryptomancer,1
17,Satyr Wayfinder,4
17,Scrapwork Mutt,4
17,Sea Gate,4
17,Sea Gate Oracle,4
17,Seal of Fire,2
17,Seat of the Synod,8
17,Silverbluff Bridge,4
17,Skirk Prospector,4
17,Skred,8
17,Snap,15
17,Snow-Covered Island,31
17,Snow-Covered Mountain,4
17,Snow-Covered Plains,5
17,Snowfield Sinkhole,1
17,Snuff Out,10
17,Spell Pierce,11
17,Spellstutter Sprite,4
17,Springleaf Drum,8
17,Squadron Hawk,4
17,Stinkweed Imp,4
17,Suffocating Fumes,3
17,Sunscape Familiar,8
17,Swamp,14
17,Terminate,2
17,The Modern Age,8
17,Thorn of the Black Rose,6
17,Thought Scour,8
17,Thoughtcast,8
17,Thraben Inspector,12
17,Timberwatch Elf,4
17,Tithing Blade,7
17,Tolarian Terror,15
17,Troll of Khazad-dûm,5
17,Unearth,4
17,Unexpected Fangs,1
17,Union of the Third Path,1
17,Vault of Whispers,5
17,Vineshaper Prodigy,1
17,Volatile Fjord,5
17,Voldaren Epicure,12
17,Winding Way,4
17,Wooded Ridgeline,1
18,Abrupt Decay,3
18,Absorb,3
18,Aetherflux Reservoir,3
18,Agent of Treachery,1
18,Amalia Benavides Aguirre,12
18,Ancestral Anger,4
18,Archfiend of the Dross,2
18,Archon of Sun's Grace,1
18,Arclight Phoenix,12
18,"Atraxa, Grand Unifier",1
18,Battlefield Forge,4
18,Bitter Triumph,5
18,Blackcleave Cliffs,3
18,Blightstep Pathway,8
18,Blood Crypt,9
18,Bloodtithe Harvester,8
18,Blooming Marsh,8
18,Bonecrusher Giant,7
18,"Boseiju, Who Endures",4
18,Brazen Borrower,1
18,Bring to Light,4
18,Castle Ardenvale,1
18,Castle Locthwain,6
18,Castle Vantress,1
18,Cenote Scout,8
18,Chained to the Rocks,4
18,Change the Equation,2
18,Chart a Course,2
18,Chord of Calling,12
18,Cling to Dust,1
18,Collected Company,12
18,Combat Courier,2
18,Consider,12
18,Darksteel Citadel,4
18,Deafening Clarion,1
18,Defiant Strike,4
18,Den of the Bugbear,5
18,Deputy of Detention,1
18,Deserted Beach,8
18,"Dina, Soul Steeper",3
18,Dovin's Veto,6
18,Dragonskull Summit,1
18,Dreadhorde Arcanist,2
18,Drowned Catacomb,1
18,Duress,2
18,"Eiganjo, Seat of the Empire",4
18,"Elesh Norn, Mother of Machines",2
18,Enigmatic Incarnation,4
18,Ensoul Artifact,4
18,Extinction Event,1
18,Extraction Specialist,3
18,Fable of the Mirror-Breaker,13
18,Fabled Passage,4
18,Farewell,2
18,Fatal Push,12
18,Favored Hoplite,4
18,Field of Ruin,10
18,Fiery Impulse,12
18,Fires of Invention,4
18,Forest,2
18,Galvanic Iteration,3
18,Get Lost,6
18,Gilded Goose,3
18,Glacial Fortress,2
18,Glasspool Mimic,1
18,Gleeful Demolition,4
18,Go for the Throat,1
18,Godless Shrine,5
18,Gods Willing,4
18,Graveyard Trespasser,10
18,Growth Spiral,2
18,Hall of Storm Giants,8
18,Hallowed Fountain,9
18,Hallowed Moonlight,1
18,Haunted Ridge,7
18,Hengegate Pathway,8
18,Hinterland Harbor,1
18,Hive of the Eye Tyrant,6
18,Homestead Courage,2
18,Illuminator Virtuoso,4
18,Indatha Triome,3
18,Inspiring Vantage,4
18,"Inti, Seneschal of the Sun",9
18,Invoke Despair,2
18,Irrigated Farmland,4
18,Island,13
18,Izzet Charm,1
18,Jetmir's Garden,5
18,Jwari Disruption,8
18,"Kellan, Daring Traveler",5
18,"Kenrith, the Returned King",1
18,Ketria Triome,4
18,Knight of Autumn,1
18,Kolaghan's Command,1
18,"Kroxa, Titan of Death's Hunger",4
18,Kutzil's Flanker,1
18,Ledger Shredder,12
18,Leyline Binding,8
18,Lightning Axe,11
18,Liliana of the Veil,4
18,Lunarch Veteran,12
18,Make Disappear,6
18,Mana Confluence,13
18,March of Otherworldly Light,5
18,Memory Deluge,8
18,Mirrex,1
18,Molten Collapse,2
18,Monastery Swiftspear,4
18,Monstrous Rage,4
18,Mountain,4
18,Mutavault,1
18,"Nahiri, the Harbinger",1
18,Needleverge Pathway,4
18,Niv-Mizzet Reborn,3
18,"Niv-Mizzet, Supreme",1
18,Nylea's Presence,4
18,Omen of the Sea,4
18,"Omnath, Locus of Creation",4
18,Opt,12
18,"Otawara, Soaring City",6
18,Overgrown Tomb,8
18,Path to the World Tree,4
18,Picklock Prankster,8
18,Pieces of the Puzzle,4
18,Plains,13
18,Portable Hole,4
18,Power Word Kill,2
18,Prismari Command,2
18,Prosperous Innkeeper,12
18,Quakebringer,1
18,Raugrin Triome,1
18,Razorverge Thicket,12
18,Reckless Bushwhacker,4
18,Reckless Rage,4
18,Reckoner Bankbuster,9
18,Restless Anchorage,6
18,Return to the Ranks,7
18,Riverglide Pathway,14
18,Rootbound Crag,5
18,Sacred Foundry,8
18,Savai Triome,2
18,Selfless Savior,1
18,Sentinel of the Nameless City,1
18,Shadows' Verdict,1
18,Shark Typhoon,7
18,Sheoldred's Edict,2
18,"Sheoldred, the Apocalypse",6
18,Shivan Reef,4
18,Shrapnel Blast,4
18,Skyclave Apparition,5
18,Sleight of Hand,12
18,Smuggler's Copter,4
18,"Sokenzan, Crucible of Defiance",3
18,Spara's Headquarters,5
18,Spell Pierce,2
18,Spikefield Hazard,3
18,Spirebluff Canal,16
18,Spyglass Siren,4
18,Steam Vents,21
18,Stormcarved Coast,1
18,Sulfurous Springs,3
18,Sunken Citadel,2
18,Sunpetal Grove,1
18,Supreme Verdict,6
18,Swamp,18
18,Sylvan Caryatid,4
18,"Takenuma, Abandoned Mire",6
18,"Teferi, Hero of Dominaria",8
18,Temple Garden,15
18,Temporal Trespass,3
18,Temporary Lockdown,7
18,Tenacious Underdog,2
18,Tenth District Legionnaire,4
18,The End,1
18,The Wandering Emperor,7
18,Thoughtseize,12
18,"Tolsimir, Friend to Wolves",1
18,Torch the Tower,5
18,Treasure Cruise,11
18,Unmoored Ego,1
18,Up the Beanstalk,8
18,"Urborg, Tomb of Yawgmoth",1
18,"Valki, God of Lies",1
18,Vanishing Verse,4
18,Voice of Resurgence,5
18,Voldaren Epicure,4
18,Watery Grave,1
18,Welcoming Vampire,1
18,Wildgrowth Walker,12
18,Zagoth Triome,2
18,Ziatora's Proving Ground,1
19,"Aclazotz, Deepest Betrayal",3
19,Adarkar Wastes,13
19,Agatha's Soul Cauldron,4
19,Ambitious Farmhand,4
19,Ancestral Anger,4
19,Annex Sentry,3
19,Anoint with Affliction,4
19,Archangel of Wrath,8
19,"Ashnod, Flesh Mechanist",1
19,"Atraxa, Grand Unifier",5
19,Audacity,4
19,Bartolomé del Presidio,2
19,Battlefield Forge,4
19,Bitter Triumph,1
19,Black Sun's Twilight,1
19,Blackcleave Cliffs,6
19,Bloodthirsty Adversary,4
19,Bloodtithe Harvester,8
19,"Boseiju, Who Endures",6
19,Breach the Multiverse,2
19,Cacophony Scamp,4
19,Cavern of Souls,16
19,Caves of Koilos,4
19,Charge of the Mites,1
19,Charming Scoundrel,8
19,Chrome Host Seedshark,2
19,Copperline Gorge,10
19,Courier's Briefcase,4
19,Crawling Chorus,4
19,Cut Down,10
19,Darkslick Shores,14
19,Deathcap Glade,8
19,Deep-Cavern Bat,16
19,"Dennick, Pious Apprentice",3
19,Depopulate,6
19,Deserted Beach,8
19,Destroy Evil,2
19,Dig Up,1
19,Dreamroot Cascade,4
19,"Eiganjo, Seat of the Empire",5
19,"Elas il-Kor, Sadistic Pilgrim",2
19,Ertai Resurrected,4
19,Experimental Augury,2
19,Experimental Synthesizer,4
19,Fading Hope,3
19,Faerie Mastermind,10
19,Fallaji Archaeologist,4
19,Fanatical Offering,3
19,Farewell,2
19,"Feldon, Ronom Excavator",2
19,Field of Ruin,8
19,Forest,11
19,Geological Appraiser,8
19,Get Lost,10
19,Giant Growth,4
19,Gingerbrute,4
19,Gix's Command,1
19,"Gix, Yawgmoth Praetor",6
19,Gleeful Demolition,4
19,Glissa Sunslayer,5
19,Go for the Throat,16
19,"Goddric, Cloaked Reveler",3
19,Haunted Ridge,8
19,Haywire Mite,1
19,Herd Migration,7
19,Horned Loch-Whale,2
19,Imodane's Recruiter,4
19,"Inti, Seneschal of the Sun",4
19,Invasion of Segovia,4
19,Invasion of Zendikar,5
19,Island,16
19,"Jace, the Perfected Mind",5
19,Jawbone Duelist,3
19,Jetmir's Garden,8
19,Kami of Whispered Hopes,4
19,Karplusan Forest,8
19,Knight-Errant of Eos,4
19,Kumano Faces Kakkazan,8
19,Lay Down Arms,4
19,Leyline Binding,8
19,Lightning Strike,3
19,Likeness Looter,3
19,Liliana of the Veil,1
19,Llanowar Wastes,8
19,"Lord Skitter, Sewer King",3
19,"Ludevic, Necrogenius",1
19,Lunarch Veteran,4
19,Make Disappear,6
19,"Malcolm, Alluring Scoundrel",2
19,March of Swirling Mist,4
19,Meeting of Minds,4
19,Memory Deluge,4
19,Mirran Banesplitter,2
19,Mirrex,15
19,Mishra's Foundry,3
19,Mishra's Research Desk,4
19,Monastery Swiftspear,8
19,Monstrous Rage,5
19,Mosswood Dreadknight,4
19,Mountain,40
19,Nahiri's Warcrafting,2
19,"Nissa, Ascended Animist",1
19,Obscura Storefront,4
19,Ossification,1
19,"Otawara, Soaring City",10
19,"Ozolith, the Shattered Spire",4
19,Patchwork Automaton,4
19,Phyrexian Obliterator,4
19,Picnic Ruiner,4
19,Pile On,3
19,Plains,32
19,Play with Fire,4
19,Plaza of Heroes,4
19,Preacher of the Schism,13
19,Protect the Negotiators,2
19,Questing Druid,4
19,Quick Study,3
19,Raffine's Tower,8
19,Raging Battle Mouse,4
19,Razorverge Thicket,3
19,Realm-Scorcher Hellkite,1
19,Regal Bunnicorn,4
19,Relic of Legends,4
19,Resolute Reinforcements,8
19,Restless Anchorage,8
19,Restless Cottage,4
19,Restless Reef,2
19,Restless Vents,8
19,Restless Vinestalk,1
19,Rockfall Vale,1
19,"Rona, Herald of Invasion",6
19,Royal Treatment,1
19,Sanctuary Warden,1
19,Seachrome Coast,11
19,Seed of Hope,2
19,Sentinel of the Nameless City,3
19,Serra Paragon,3
19,Serum Snare,4
19,Shattered Sanctum,2
19,"Sheoldred, the Apocalypse",11
19,Shipwreck Marsh,4
19,Skrelv's Hive,4
19,"Skrelv, Defector Mite",5
19,Slaughter Singer,2
19,Sleep-Cursed Faerie,4
19,"Slogurk, the Overslime",4
19,"Sokenzan, Crucible of Defiance",8
19,Spara's Headquarters,8
19,Spyglass Siren,4
19,"Squee, Dubious Monarch",2
19,Subterranean Schooner,3
19,Sulfurous Springs,6
19,Sunfall,10
19,Swamp,29
19,"Syr Ginger, the Meal Ender",4
19,Tail Swipe,4
19,"Takenuma, Abandoned Mire",8
19,Teething Wurmlet,4
19,Temporary Lockdown,6
19,The Cruelty of Gix,6
19,The Eternal Wanderer,2
19,The Goose Mother,1
19,The Restoration of Eiganjo,4
19,The Seedcore,4
19,The Wandering Emperor,11
19,Thran Portal,4
19,Thundering Raiju,2
19,Tishana's Tidebinder,7
19,"Titania, Voice of Gaea",2
19,Topiary Stomper,7
19,Torch the Tower,4
19,Trumpeting Carnosaur,8
19,"Tyvar, Jubilant Brawler",3
19,Underground River,5
19,Up the Beanstalk,4
19,Venerated Rotpriest,4
19,Virtue of Loyalty,7
19,Virtue of Persistence,4
19,Voldaren Epicure,4
19,Voltage Surge,4
19,Wail of the Forgotten,3
19,Wedding Announcement,12
19,Werefox Bodyguard,3
19,Witchstalker Frenzy,4
19,Xander's Lounge,1
19,Yavimaya Coast,6
19,Yavimaya Iconoclast,2
19,Yotian Frontliner,4
19,Ziatora's Proving Ground,10
20,Aether Spellbomb,1
20,Ancestral Recall,4
20,Ancient Tomb,16
20,Anointed Peacekeeper,3
20,Archon of Emeria,4
20,"Atraxa, Grand Unifier",4
20,Battle Cry Goblin,4
20,Black Lotus,7
20,Bolas's Citadel,1
20,"Boseiju, Who Endures",2
20,Brainstorm,2
20,Cavern of Souls,8
20,Chancellor of the Annex,4
20,Chrome Mox,8
20,City of Traitors,2
20,Conspicuous Snoop,4
20,Coveted Jewel,4
20,Crucible of Worlds,2
20,Dauntless Dismantler,3
20,Demonic Tutor,2
20,Dig Through Time,1
20,Dockside Extortionist,1
20,Dress Down,6
20,Drown in the Loch,1
20,Emeria's Call,3
20,Fatal Push,1
20,Flash,1
20,Flooded Strand,2
20,Flusterstorm,4
20,Forbidden Orchard,4
20,Force of Negation,8
20,Force of Will,16
20,Ghost Quarter,1
20,Gitaxian Probe,2
20,Goblin Matron,4
20,Goblin Recruiter,4
20,Goblin Trashmaster,1
20,"Golos, Tireless Pilgrim",3
20,Grim Monolith,4
20,Impulsive Pilferer,1
20,Inventors' Fair,1
20,Island,4
20,Karakas,2
20,"Karn, the Great Creator",2
20,"Kiki-Jiki, Mirror Breaker",2
20,Lodestone Golem,1
20,Loran of the Third Path,1
20,Lotus Petal,2
20,Lórien Revealed,8
20,Mana Crypt,5
20,Mana Vault,2
20,Manifold Key,2
20,Mental Misstep,3
20,Merchant Scroll,1
20,Mindbreak Trap,2
20,Mishra's Bauble,5
20,Mishra's Workshop,8
20,Misty Rainforest,2
20,Mogg Fanatic,1
20,Mountain,1
20,Mox Emerald,6
20,Mox Jet,6
20,Mox Opal,2
20,Mox Pearl,6
20,Mox Ruby,7
20,Mox Sapphire,6
20,"Muxus, Goblin Grandee",4
20,Mystic Forge,2
20,Mystical Tutor,1
20,Nettlecyst,3
20,Nihil Spellbomb,2
20,Null Rod,2
20,Oath of Druids,4
20,"Oko, Thief of Crowns",4
20,Orcish Bowmasters,8
20,"Otawara, Soaring City",1
20,Paradoxical Outcome,4
20,Patchwork Automaton,3
20,Phyrexian Metamorph,4
20,Phyrexian Revoker,4
20,Pithing Needle,2
20,Plains,2
20,Polluted Delta,3
20,Pyrite Spellbomb,1
20,Scalding Tarn,3
20,Sea Gate Restoration,1
20,Seasoned Dungeoneer,4
20,Sensei's Divining Top,2
20,Shatterskull Smashing,3
20,Show and Tell,4
20,Simian Spirit Guide,4
20,Skirk Prospector,2
20,Snapcaster Mage,1
20,Sol Ring,5
20,Solitude,2
20,Spell Pierce,2
20,Sphere of Resistance,4
20,Spreading Seas,1
20,Strip Mine,5
20,"Thalia, Guardian of Thraben",3
20,The One Ring,4
20,The Tabernacle at Pendrell Vale,1
20,Thorn of Amethyst,1
20,Time Vault,2
20,Time Walk,4
20,Timetwister,1
20,Tinker,2
20,Tolarian Academy,3
20,Torch Courier,1
20,Treasure Cruise,2
20,Trinisphere,3
20,Tropical Island,3
20,Underground Sea,10
20,Urza's Saga,16
20,Vampiric Tutor,1
20,Volcanic Island,1
20,Wasteland,16
20,White Plume Adventurer,4
20,_____ Goblin,4
27,Ad Nauseam,1
27,Aether Vial,3
27,Ancient Den,4
27,Ancient Tomb,14
27,Animate Dead,22
27,Architects of Will,8
27,Archon of Cruelty,7
27,"Atraxa, Grand Unifier",6
27,Badlands,13
27,Battle Cry Goblin,6
27,Bayou,4
27,Bloodbraid Marauder,8
27,Bloodstained Mire,10
27,Bojuka Bog,1
27,Brainstorm,48
27,Brazen Borrower,5
27,Bridge from Below,4
27,Broadside Bombardiers,6
27,Burning Wish,1
27,Cabal Therapy,5
27,Candy Trail,1
27,Careful Study,4
27,Castle Locthwain,2
27,Cavern of Souls,8
27,Cephalid Coliseum,4
27,Chain Lightning,1
27,Chrome Mox,11
27,City of Traitors,12
27,Collective Brutality,4
27,Collector Ouphe,1
27,Colossal Skyturtle,4
27,Copy Artifact,4
27,Coveted Jewel,4
27,Crop Rotation,4
27,Crucible of Worlds,1
27,Dark Depths,2
27,Dark Ritual,20
27,Dauthi Voidwalker,16
27,Daze,47
27,Delver of Secrets,22
27,Dragon's Rage Channeler,28
27,Dread Return,1
27,Dress Down,3
27,Drown in the Loch,2
27,Dryad Arbor,1
27,Duress,4
27,Echoing Deeps,1
27,"Eiganjo, Seat of the Empire",1
27,Elvish Reclaimer,4
27,"Emrakul, the Aeons Torn",1
27,Endurance,2
27,Entomb,12
27,Ephemerate,4
27,Esper Sentinel,3
27,Ethersworn Canonist,3
27,Exhume,3
27,Faithless Looting,4
27,Fatal Push,8
27,Flagstones of Trokair,2
27,Flooded Strand,13
27,Force of Negation,2
27,Force of Will,59
27,Forest,1
27,Forth Eorlingas!,1
27,Gemstone Caverns,1
27,Goblin Lackey,4
27,Goblin Matron,8
27,Goblin Rabblemaster,5
27,Goblin Ringleader,8
27,Goblin Warchief,5
27,Golgari Grave-Troll,4
27,Golgari Thug,3
27,Green Sun's Zenith,4
27,Grief,44
27,Grim Monolith,4
27,Grindstone,2
27,Griselbrand,2
27,"Hogaak, Arisen Necropolis",1
27,Hope of Ghirapur,1
27,Hymn to Tourach,2
27,Ichorid,2
27,Incubation // Incongruity,6
27,Infernal Tutor,4
27,Ingenious Smith,4
27,Island,10
27,Karakas,4
27,Knight of the Reliquary,4
27,"Kroxa, Titan of Death's Hunger",1
27,Legolas's Quick Reflexes,3
27,Leyline Binding,4
27,Lightning Bolt,27
27,Liliana of the Veil,3
27,Lion's Eye Diamond,4
27,Living End,6
27,Lotus Petal,17
27,Lórien Revealed,9
27,Manifold Key,1
27,Marsh Flats,6
27,Maze of Ith,1
27,Mishra's Bauble,27
27,Misty Rainforest,24
27,Molten Collapse,7
27,Mother of Runes,3
27,Mountain,12
27,Mox Diamond,3
27,Mox Opal,6
27,Murderous Cut,1
27,Murktide Regent,20
27,"Muxus, Goblin Grandee",8
27,Mystic Sanctuary,4
27,Narcomoeba,4
27,Once Upon a Time,8
27,Opposition Agent,4
27,Orcish Bowmasters,29
27,Oswald Fiddlebender,3
27,"Otawara, Soaring City",1
27,Otherworldly Gaze,4
27,Painter's Servant,4
27,Paradox Engine,1
27,Phyrexian Metamorph,4
27,Pithing Needle,1
27,Plains,10
27,Polluted Delta,48
27,Ponder,42
27,Portable Hole,2
27,Portent,2
27,Preordain,2
27,Price of Progress,1
27,Questing Druid,14
27,Reanimate,36
27,Relic of Sauron,1
27,Retreat to Coralhelm,1
27,Retrofitter Foundry,1
27,Saprazzan Skerry,4
27,Sauron's Ransom,2
27,Savannah,3
27,Scalding Tarn,18
27,Scrubland,4
27,Seal of Fire,4
27,Sejiri Steppe,2
27,Serra's Emissary,1
27,Shallow Grave,1
27,Shatterskull Smashing,4
27,Sheoldred's Edict,7
27,"Sheoldred, the Apocalypse",3
27,Show and Tell,3
27,Simian Spirit Guide,8
27,Skirk Prospector,6
27,Snow-Covered Island,4
27,Snow-Covered Plains,1
27,Snow-Covered Swamp,6
27,Snuff Out,4
27,Soul-Guide Lantern,1
27,Spell Pierce,1
27,Stalactite Stalker,12
27,Stifle,6
27,Stinkweed Imp,4
27,Street Wraith,8
27,Swamp,19
27,Swords to Plowshares,16
27,Sylvan Safekeeper,1
27,Taiga,3
27,Tainted Indulgence,2
27,"Teferi, Time Raveler",1
27,Tendrils of Agony,1
27,Terminus,3
27,The One Ring,6
27,Thespian's Stage,3
27,Thoughtseize,16
27,Touch the Spirit Realm,3
27,Transmute Artifact,4
27,Troll of Khazad-dûm,33
27,Tropical Island,17
27,Tundra,4
27,Underground Sea,27
27,Unholy Heat,6
27,Unmask,4
27,Up the Beanstalk,7
27,"Uro, Titan of Nature's Wrath",7
27,Urza's Bauble,2
27,Urza's Saga,12
27,Vapor Snag,2
27,Vault of Whispers,4
27,Verdant Catacombs,8
27,Volcanic Island,22
27,Wail of the Forgotten,8
27,Wasteland,58
27,Windswept Heath,4
27,Wishclaw Talisman,4
27,Witherbloom Command,6
27,Xander's Lounge,1
27,"Yavimaya, Cradle of Growth",2
27,_____ Goblin,8
28,Aether Spellbomb,1
28,Agatha's Soul Cauldron,21
28,Amulet of Vigor,4
28,Ancient Stirrings,7
28,Arboreal Grazer,4
28,Arcbound Ravager,4
28,Architects of Will,7
28,Archive Trap,4
28,Archmage's Charm,1
28,Archon of Cruelty,4
28,Arid Mesa,10
28,Asmoranomardicadaistinaculdacar,4
28,"Baral, Chief of Compliance",4
28,Batterskull,1
28,Bitter Reunion,2
28,Blood Artist,6
28,Blood Crypt,4
28,Bloodstained Mire,12
28,Blooming Marsh,20
28,Bojuka Bog,1
28,Boros Garrison,1
28,"Boseiju, Who Endures",25
28,Brazen Borrower,2
28,Breeding Pool,6
28,Cabal Coffers,3
28,Cavern of Souls,1
28,Chalice of the Void,2
28,Charming Prince,2
28,Chord of Calling,24
28,Chromatic Sphere,4
28,Chromatic Star,1
28,City of Brass,1
28,Cling to Dust,1
28,Coalition Relic,1
28,Counterspell,12
28,Cragcrown Pathway,3
28,Crashing Footfalls,4
28,Cultivator Colossus,1
28,Curator of Mysteries,12
28,Damnation,1
28,Darkslick Shores,4
28,Dauthi Voidwalker,3
28,Dead // Gone,4
28,Delighted Halfling,24
28,Demolition Field,3
28,Desperate Ritual,4
28,Dismember,4
28,Dragon's Rage Channeler,10
28,Dryad Arbor,6
28,Dryad of the Ilysian Grove,4
28,Dwarven Mine,4
28,Echoing Deeps,1
28,"Eiganjo, Seat of the Empire",1
28,Eldritch Evolution,5
28,"Elesh Norn, Mother of Machines",2
28,"Emeria, the Sky Ruin",3
28,"Emrakul, the Aeons Torn",4
28,Endurance,5
28,Expedition Map,5
28,Expressive Iteration,16
28,Fable of the Mirror-Breaker,4
28,Fatal Push,4
28,Field of Ruin,8
28,Fiery Islet,1
28,Fire // Ice,5
28,Flame of Anor,2
28,Flooded Strand,15
28,Force of Negation,19
28,Forest,26
28,Fractured Sanity,4
28,Gemstone Caverns,5
28,Generous Ent,12
28,Gifts Ungiven,4
28,Gilded Goose,3
28,Goblin Electromancer,2
28,Godless Shrine,2
28,Goryo's Vengeance,4
28,Grapeshot,3
28,Grief,12
28,"Grist, the Hunger Tide",24
28,Gruul Turf,4
28,Hall of Storm Giants,1
28,Hallowed Fountain,8
28,Hangarback Walker,3
28,"Hapatra, Vizier of Poisons",6
28,Hardened Scales,4
28,Haywire Mite,1
28,Hedron Crab,4
28,Horizon Canopy,1
28,Ignoble Hierarch,7
28,Impulse,2
28,Indatha Triome,1
28,Indomitable Creativity,4
28,Inkmoth Nexus,4
28,Inquisition of Kozilek,3
28,Island,21
28,"Jace, the Perfected Mind",2
28,Jetmir's Garden,1
28,Kaldra Compleat,1
28,Karn Liberated,1
28,"Karn, the Great Creator",8
28,Ketria Triome,2
28,Khalni Garden,6
28,Lava Dart,4
28,Ledger Shredder,6
28,Leyline Binding,12
28,Leyline of the Void,4
28,Lightning Bolt,20
28,Living End,11
28,Lórien Revealed,4
28,Manamorphose,6
28,March of Wretched Sorrow,4
28,Marsh Flats,7
28,"Minamo, School at Water's Edge",1
