card id,card name,colors,cmc,type,subtype,MTGO_id,cardset,rarity,foil,latest price
253,Rhonas the Indomitable,['G'],3,"[""'Legendary'"", ""'Creature'""]","[""'God'""]",63966,AKH,Mythic,0,0.03
254,Sacred Foundry,,0,"[""'Land'""]","[""'Mountain'"", ""'Plains'""]",47815,GTC,Rare,0,0.17
255,Savai Triome,,0,"[""'Land'""]","[""'Mountain'"", ""'Plains'"", ""'Swamp'""]",80515,IKO,Rare,0,1.0
256,Scavenging Ooze,['G'],2,"[""'Creature'""]","[""'Ooze'""]",81635,M21,Rare,0,0.02
257,"Sheoldred, the Apocalypse",['B'],4,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Praetor'""]",102690,DMU,Mythic,0,16.71
258,Silence,['W'],1,"[""'Instant'""]",,37236,M11,Rare,0,0.006
259,Snow-Covered Plains,,0,"[""'Basic'"", ""'Snow'"", ""'Land'""]","[""'Plains'""]",87905,KHM,Common,0,0.002
260,Solitude,['W'],5,"[""'Creature'""]","[""'Elemental'"", ""'Incarnation'""]",91203,PRM,Mythic,0,6.62
261,Spirebluff Canal,,0,"[""'Land'""]",,61851,KLD,Rare,0,4.74
262,Springleaf Drum,,1,"[""'Artifact'""]",,104528,BRR,Uncommon,0,0.08
263,Steam Vents,,0,"[""'Land'""]","[""'Island'"", ""'Mountain'""]",46805,RTR,Rare,0,0.92
264,Steel Leaf Champion,['G'],3,"[""'Creature'""]","[""'Elf'"", ""'Knight'""]",67829,DAR,Rare,0,0.008
265,Stern Scolding,['U'],1,"[""'Instant'""]",,112052,LTR,Uncommon,0,0.02
266,Stomping Ground,,0,"[""'Land'""]","[""'Mountain'"", ""'Forest'""]",71558,RNA,Rare,0,0.37
267,Strangleroot Geist,['G'],2,"[""'Creature'""]","[""'Spirit'""]",43513,PRM,Uncommon,0,0.003
268,Striped Riverwinder,['U'],7,"[""'Creature'""]","[""'Serpent'""]",64580,HOU,Common,0,0.002
269,Subtlety,['U'],4,"[""'Creature'""]","[""'Elemental'"", ""'Incarnation'""]",90508,MH2,Mythic,1,18.99
270,Supreme Verdict,"['U', 'W']",4,"[""'Sorcery'""]",,46483,RTR,Rare,0,0.12
271,"Takenuma, Abandoned Mire",,0,"[""'Legendary'"", ""'Land'""]",,97506,NEO,Rare,0,2.21
272,"Teferi, Time Raveler","['U', 'W']",3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Teferi'""]",120991,RVR,Mythic,0,3.98
273,Temple Garden,,0,"[""'Land'""]","[""'Forest'"", ""'Plains'""]",69929,GRN,Rare,0,0.08
274,Terminate,"['B', 'R']",2,"[""'Instant'""]",,36230,PRM,Common,0,0.002
275,The Ozolith,,1,"[""'Legendary'"", ""'Artifact'""]",,80483,IKO,Rare,0,0.53
276,Thraben Inspector,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",60240,SOI,Common,0,0.002
277,Tishana's Tidebinder,['U'],3,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",117678,LCI,Rare,0,23.99
278,Transmogrify,['R'],4,"[""'Sorcery'""]",,81562,M21,Rare,1,0.06
279,Twilight Mire,,0,"[""'Land'""]",,59726,EXP,Mythic,1,0.09
280,Undying Evil,['B'],1,"[""'Instant'""]",,43393,DKA,Common,0,0.002
281,"Urborg, Tomb of Yawgmoth",,0,"[""'Legendary'"", ""'Land'""]",,26479,PLC,Rare,0,0.52
282,Vines of Vastwood,['G'],1,"[""'Instant'""]",,34410,ZEN,Common,0,0.002
283,Waker of Waves,['U'],7,"[""'Creature'""]","[""'Whale'""]",81395,M21,Uncommon,0,0.003
284,Walking Ballista,,0,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",62561,AER,Rare,0,1.11
285,Wall of Omens,['W'],2,"[""'Creature'""]","[""'Wall'""]",101550,2X2,Uncommon,0,0.003
286,Wall of Roots,['G'],2,"[""'Creature'""]","[""'Plant'"", ""'Wall'""]",26082,TSB,Rare,1,0.4
287,Watery Grave,,0,"[""'Land'""]","[""'Island'"", ""'Swamp'""]",69931,GRN,Rare,0,0.14
288,Welding Jar,,0,"[""'Artifact'""]",,20121,MRD,Common,0,0.05
289,Wrenn and Six,"['G', 'R']",2,"[""'Legendary'"", ""'Planeswalker'""]","[""'Wrenn'""]",102317,PRM,Mythic,0,8.26
290,Xander's Lounge,,0,"[""'Land'""]","[""'Island'"", ""'Swamp'"", ""'Mountain'""]",98739,SNC,Rare,0,1.03
291,"Yawgmoth, Thran Physician",['B'],4,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Cleric'""]",107710,DMR,Mythic,1,11.99
292,Young Wolf,['G'],1,"[""'Creature'""]","[""'Wolf'""]",43457,DKA,Common,0,0.04
293,"Zabaz, the Glimmerwasp",,1,"[""'Legendary'"", ""'Artifact'"", ""'Creature'""]","[""'Insect'""]",90867,MH2,Rare,0,0.24
294,Zagoth Triome,,0,"[""'Land'""]","[""'Swamp'"", ""'Forest'"", ""'Island'""]",80527,IKO,Rare,0,0.75
295,Zulaport Cutthroat,['B'],2,"[""'Creature'""]","[""'Human'"", ""'Rogue'"", ""'Ally'""]",58401,BFZ,Uncommon,0,0.004
296,Abundant Growth,['G'],1,"[""'Enchantment'""]","[""'Aura'""]",43905,AVR,Common,0,0.003
297,Agony Warp,"['B', 'U']",2,"[""'Instant'""]",,101820,2X2,Common,0,0.002
298,All That Glitters,['W'],2,"[""'Enchantment'""]","[""'Aura'""]",78090,ELD,Uncommon,0,0.05
299,Ancestral Mask,['G'],3,"[""'Enchantment'""]","[""'Aura'""]",13491,MM,Common,0,2.48
300,Ancient Den,,0,"[""'Artifact'"", ""'Land'""]",,20015,MRD,Common,0,1.47
301,Armadillo Cloak,"['G', 'W']",3,"[""'Enchantment'""]","[""'Aura'""]",52891,VMA,Uncommon,0,0.003
302,Ash Barrens,,0,"[""'Land'""]",,69983,PRM,Common,0,0.48
303,Augur of Bolas,['U'],2,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",71688,WAR,Uncommon,0,0.003
304,Aviary Mechanic,['W'],2,"[""'Creature'""]","[""'Dwarf'"", ""'Artificer'""]",61619,KLD,Common,0,0.002
305,Behold the Multiverse,['U'],4,"[""'Instant'""]",,87417,KHM,Common,0,0.002
306,Breath Weapon,['R'],3,"[""'Instant'""]",,100352,CLB,Common,0,1.54
307,Cartouche of Solidarity,['W'],1,"[""'Enchantment'""]","[""'Aura'"", ""'Cartouche'""]",63616,AKH,Common,0,0.002
308,Cast Down,['B'],2,"[""'Instant'""]",,67627,DAR,Uncommon,0,0.14
309,Chain Lightning,['R'],1,"[""'Sorcery'""]",,107317,DMR,Common,0,0.005
310,Chainer's Edict,['B'],2,"[""'Sorcery'""]",,53168,VMA,Common,1,0.005
311,Contaminated Aquifer,,0,"[""'Land'""]","[""'Island'"", ""'Swamp'""]",102966,DMU,Common,0,0.002
312,Dawnbringer Cleric,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",91520,AFR,Common,0,0.002
313,Desert,,0,"[""'Land'""]","[""'Desert'""]",35149,PRM,Rare,1,0.04
314,Diabolic Edict,['B'],2,"[""'Instant'""]",,72546,MH1,Common,0,0.002
315,Dimir Aqueduct,,0,"[""'Land'""]",,23192,RAV,Common,0,0.002
316,Dispel,['U'],1,"[""'Instant'""]",,58363,BFZ,Common,0,0.002
317,Dwarven Forge-Chanter,['R'],2,"[""'Creature'""]","[""'Dwarf'"", ""'Wizard'""]",104880,BRO,Common,0,0.002
318,Echoing Decay,['B'],2,"[""'Instant'""]",,20367,DST,Common,0,0.01
319,End the Festivities,['R'],1,"[""'Sorcery'""]",,94648,VOW,Common,0,0.002
320,Ethereal Armor,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",46571,RTR,Common,0,0.002
321,Eureka Moment,"['G', 'U']",4,"[""'Instant'""]",,88875,STX,Common,0,0.002
322,Experimental Synthesizer,['R'],1,"[""'Artifact'""]",,97204,NEO,Common,0,0.002
323,Faerie Seer,['U'],1,"[""'Creature'""]","[""'Faerie'"", ""'Wizard'""]",72474,MH1,Common,0,0.08
324,Fireblast,['R'],6,"[""'Instant'""]",,53072,VMA,Uncommon,1,0.01
325,Forgotten Cave,,0,"[""'Land'""]",,53223,VMA,Common,0,0.002
326,Galvanic Blast,['R'],1,"[""'Instant'""]",,38203,SOM,Common,0,0.05
327,Gladecover Scout,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Scout'""]",49243,M14,Common,0,0.002
328,Glint Hawk,['W'],1,"[""'Creature'""]","[""'Bird'""]",38167,SOM,Common,0,0.02
329,Goblin Blast-Runner,['R'],1,"[""'Creature'""]","[""'Goblin'""]",104892,BRO,Common,0,0.002
330,Goblin Bushwhacker,['R'],1,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",34388,ZEN,Common,0,0.05
331,Goblin Tomb Raider,['R'],1,"[""'Creature'""]","[""'Goblin'"", ""'Pirate'""]",118120,LCI,Common,0,0.002
332,Great Furnace,,0,"[""'Artifact'"", ""'Land'""]",,20021,MRD,Common,0,3.7800000000000002
333,Growth Spiral,"['G', 'U']",2,"[""'Instant'""]",,71356,RNA,Common,0,0.002
334,Gurmag Angler,['B'],7,"[""'Creature'""]","[""'Zombie'"", ""'Fish'""]",55472,FRF,Common,0,0.002
335,Ichor Wellspring,,2,"[""'Artifact'""]",,104460,BRR,Uncommon,0,0.003
336,Implement of Combustion,,1,"[""'Artifact'""]",,62871,AER,Common,0,0.002
337,Journey to Nowhere,['W'],2,"[""'Enchantment'""]",,34390,ZEN,Common,0,0.04
338,Kessig Flamebreather,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",94670,VOW,Common,0,0.002
339,Kor Skyfisher,['W'],2,"[""'Creature'""]","[""'Kor'"", ""'Soldier'""]",43548,PRM,Common,0,0.004
340,Kuldotha Rebirth,['R'],1,"[""'Sorcery'""]",,38043,SOM,Common,0,0.003
341,Lava Dart,['R'],1,"[""'Instant'""]",,72640,MH1,Common,0,0.04
342,Lembas,,2,"[""'Artifact'""]","[""'Food'""]",112396,LTR,Common,0,0.002
343,Maestros Theater,,0,"[""'Land'""]",,98721,SNC,Common,0,0.002
344,Makeshift Munitions,['R'],2,"[""'Enchantment'""]",,85164,CMR,Common,0,0.003
345,Molten Tributary,,0,"[""'Land'""]","[""'Island'"", ""'Mountain'""]",102978,DMU,Common,0,0.002
346,Moment's Peace,['G'],2,"[""'Instant'""]",,16967,OD,Common,0,2.67
347,Murmuring Mystic,['U'],4,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",69463,GRN,Uncommon,0,0.003
348,Mystical Teachings,['U'],4,"[""'Instant'""]",,63083,MM3,Common,0,0.002
349,Ninja of the Deep Hours,['U'],4,"[""'Creature'""]","[""'Human'"", ""'Ninja'""]",21827,BOK,Common,0,0.33
350,Pieces of the Puzzle,['U'],3,"[""'Sorcery'""]",,59798,SOI,Common,0,0.002
351,Rancor,['G'],1,"[""'Enchantment'""]","[""'Aura'""]",101796,2X2,Uncommon,0,0.09
352,Reckless Impulse,['R'],2,"[""'Sorcery'""]",,94692,VOW,Common,0,0.002
353,Relic of Progenitus,,1,"[""'Artifact'""]",,30895,ALA,Common,0,0.89
354,Rugged Highlands,,0,"[""'Land'""]",,110456,MOM,Common,0,0.002
355,Seal of Fire,['R'],1,"[""'Enchantment'""]",,24269,DIS,Common,0,0.22
356,Searing Blaze,['R'],2,"[""'Instant'""]",,35559,WWK,Common,0,0.07
357,Secluded Steppe,,0,"[""'Land'""]",,53051,VMA,Common,0,0.002
358,Silhana Ledgewalker,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Rogue'""]",120839,RVR,Common,0,0.002
359,Simic Growth Chamber,,0,"[""'Land'""]",,24031,DIS,Common,0,0.03
360,Slippery Bogle,"['G', 'U']",1,"[""'Creature'""]","[""'Beast'""]",29954,EVE,Common,0,0.17
361,Spellstutter Sprite,['U'],2,"[""'Creature'""]","[""'Faerie'"", ""'Wizard'""]",28243,LRW,Common,0,0.02
362,Stream of Thought,['U'],1,"[""'Sorcery'""]",,72514,MH1,Common,0,0.002
363,Suffocating Fumes,['B'],3,"[""'Instant'""]",,80209,IKO,Common,0,0.002
364,Swiftwater Cliffs,,0,"[""'Land'""]",,110460,MOM,Common,0,0.002
365,Tangle,['G'],2,"[""'Instant'""]",,52867,VMA,Common,0,0.002
366,Tangled Islet,,0,"[""'Land'""]","[""'Forest'"", ""'Island'""]",102992,DMU,Common,0,0.002
367,Thorn of the Black Rose,['B'],4,"[""'Creature'""]","[""'Human'"", ""'Assassin'""]",85090,CMR,Common,0,6.59
368,Thornwood Falls,,0,"[""'Land'""]",,110462,MOM,Common,0,0.002
369,Tolarian Terror,['U'],7,"[""'Creature'""]","[""'Serpent'""]",102620,DMU,Common,0,0.002
370,Unexpected Fangs,['B'],2,"[""'Instant'""]",,80213,IKO,Common,0,0.002
371,Utopia Sprawl,['G'],1,"[""'Enchantment'""]","[""'Aura'""]",115951,WOT,Uncommon,1,0.02
372,Voldaren Epicure,['R'],1,"[""'Creature'""]","[""'Vampire'""]",94710,VOW,Common,0,0.002
373,Weather the Storm,['G'],2,"[""'Instant'""]",,72754,MH1,Common,0,0.68
374,Wind-Scarred Crag,,0,"[""'Land'""]",,110466,MOM,Common,0,0.002
375,Wrenn's Resolve,['R'],2,"[""'Sorcery'""]",,110214,MOM,Common,0,0.002
376,Absorb,"['U', 'W']",3,"[""'Instant'""]",,71302,RNA,Rare,0,0.03
377,Agent of Treachery,['U'],7,"[""'Creature'""]","[""'Human'"", ""'Rogue'""]",72985,M20,Rare,0,0.06
378,Ancestral Anger,['R'],1,"[""'Sorcery'""]",,94620,VOW,Common,0,0.002
379,Archfiend of the Dross,['B'],4,"[""'Creature'""]","[""'Phyrexian'"", ""'Demon'""]",106380,ONE,Rare,1,0.04
380,Archon of Sun's Grace,['W'],4,"[""'Creature'""]","[""'Archon'""]",79130,THB,Rare,0,0.006
381,Arclight Phoenix,['R'],4,"[""'Creature'""]","[""'Phoenix'""]",120239,RVR,Rare,0,2.03
382,Ascendant Spirit,['U'],1,"[""'Snow'"", ""'Creature'""]","[""'Spirit'""]",87411,KHM,Rare,0,0.03
383,Bala Ged Recovery,['G'],3,"[""'Sorcery'""]",,83343,ZNR,Uncommon,0,0.003
384,Battlefield Forge,,0,"[""'Land'""]",,22649,9ED,Rare,0,0.007
385,Bitter Triumph,['B'],2,"[""'Instant'""]",,117986,LCI,Uncommon,0,0.004
386,Blightstep Pathway,,0,"[""'Land'""]",,87849,KHM,Rare,0,3.32
387,Bloodtithe Harvester,"['B', 'R']",2,"[""'Creature'""]","[""'Vampire'""]",94832,VOW,Uncommon,0,0.003
388,Castle Ardenvale,,0,"[""'Land'""]",,78622,ELD,Rare,0,0.05
389,Castle Embereth,,0,"[""'Land'""]",,78624,ELD,Rare,0,0.06
390,Chained to the Rocks,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",50252,THS,Rare,0,0.03
391,"Chandra, Dressed to Kill",['R'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Chandra'""]",94636,VOW,Mythic,0,1.47
392,"Chandra, Hope's Beacon",['R'],6,"[""'Legendary'"", ""'Planeswalker'""]","[""'Chandra'""]",109634,MOM,Mythic,0,1.48
393,Change the Equation,['U'],2,"[""'Instant'""]",,109914,MOM,Uncommon,0,0.003
394,Conspiracy Theorist,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",88665,STX,Rare,0,0.006
395,Curious Obsession,['U'],1,"[""'Enchantment'""]","[""'Aura'""]",66523,RIX,Uncommon,0,0.003
396,Dark Petition,['B'],5,"[""'Sorcery'""]",,57968,ORI,Rare,0,0.006
397,Defiant Strike,['W'],1,"[""'Instant'""]",,81257,M21,Common,0,0.002
398,Den of the Bugbear,,0,"[""'Land'""]",,92010,AFR,Rare,0,1.69
399,Deserted Beach,,0,"[""'Land'""]",,96813,DBL,Rare,1,6.23
400,Dovin's Veto,"['U', 'W']",2,"[""'Instant'""]",,71992,WAR,Uncommon,0,0.07
401,Dreadhorde Arcanist,['R'],2,"[""'Creature'""]","[""'Zombie'"", ""'Wizard'""]",71856,WAR,Rare,0,0.1
402,Duress,['B'],1,"[""'Sorcery'""]",,107651,DMR,Common,0,0.002
403,"Eiganjo, Seat of the Empire",,0,"[""'Legendary'"", ""'Land'""]",,98121,PRM,Rare,0,1.8900000000000001
404,"Elesh Norn, Mother of Machines",['W'],5,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Praetor'""]",106085,ONE,Mythic,0,0.29
405,Emergent Ultimatum,"['B', 'G', 'U']",7,"[""'Sorcery'""]",,80379,IKO,Rare,0,0.008
406,Enigmatic Incarnation,"['G', 'U']",4,"[""'Enchantment'""]",,79555,THB,Rare,1,0.01
407,Faceless Haven,,0,"[""'Snow'"", ""'Land'""]",,87859,KHM,Rare,0,0.04
408,Farewell,['W'],6,"[""'Sorcery'""]",,96936,NEO,Rare,0,1.04
409,Favored Hoplite,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",50258,THS,Uncommon,0,0.003
410,Field of Ruin,,0,"[""'Land'""]",,93534,MID,Uncommon,0,0.003
411,Fiery Impulse,['R'],1,"[""'Instant'""]",,58008,ORI,Common,0,0.002
412,Fires of Invention,['R'],4,"[""'Enchantment'""]",,78377,ELD,Rare,1,0.02
413,Furnace Punisher,['R'],3,"[""'Creature'""]","[""'Phyrexian'"", ""'Warrior'""]",106479,ONE,Uncommon,0,0.003
414,Galvanic Iteration,"['R', 'U']",2,"[""'Instant'""]",,93450,MID,Rare,0,0.14
415,Geistlight Snare,['U'],3,"[""'Instant'""]",,94424,VOW,Uncommon,0,0.003
416,Get Lost,['W'],2,"[""'Instant'""]",,117674,LCI,Rare,0,0.97
417,Glacial Fortress,,0,"[""'Land'""]",,65540,XLN,Rare,0,0.006
418,Glasspool Mimic,['U'],3,"[""'Creature'""]","[""'Shapeshifter'"", ""'Rogue'""]",83069,ZNR,Rare,0,0.21
419,Go Blank,['B'],3,"[""'Sorcery'""]",,88621,STX,Uncommon,0,0.003
420,Go for the Throat,['B'],2,"[""'Instant'""]",,104822,BRO,Uncommon,0,0.003
421,Gods Willing,['W'],1,"[""'Instant'""]",,101508,2X2,Common,0,0.002
422,Graveyard Trespasser,['B'],3,"[""'Creature'""]","[""'Human'"", ""'Werewolf'""]",93164,MID,Rare,0,1.26
423,Hallowed Moonlight,['W'],2,"[""'Instant'""]",,57856,ORI,Rare,0,0.17
424,Hanged Executioner,['W'],3,"[""'Creature'""]","[""'Spirit'""]",72943,M20,Rare,0,0.006
425,Haunted Ridge,,0,"[""'Land'""]",,93536,MID,Rare,0,1.56
426,Hengegate Pathway,,0,"[""'Land'""]",,87869,KHM,Rare,0,2.29
427,Hidden Strings,['U'],2,"[""'Sorcery'""]",,48260,DGM,Common,0,0.002
428,Hive of the Eye Tyrant,,0,"[""'Land'""]",,92018,AFR,Rare,0,1.81
429,Homestead Courage,['W'],1,"[""'Sorcery'""]",,92974,MID,Common,0,0.002
430,Icon of Ancestry,,3,"[""'Artifact'""]",,73357,M20,Rare,0,0.007
431,Illuminator Virtuoso,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Rogue'""]",98253,SNC,Uncommon,0,0.003
432,Inspiring Vantage,,0,"[""'Land'""]",,61855,KLD,Rare,0,3.49
433,"Inti, Seneschal of the Sun",['R'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Knight'""]",118132,LCI,Rare,0,4.17
434,Irrigated Farmland,,0,"[""'Land'""]","[""'Plains'"", ""'Island'""]",64152,AKH,Rare,0,0.007
435,Izzet Charm,"['R', 'U']",2,"[""'Instant'""]",,101944,2X2,Common,0,0.002
436,Jwari Disruption,['U'],2,"[""'Instant'""]",,83079,ZNR,Uncommon,0,0.003
437,"Kenrith, the Returned King",['W'],5,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Noble'""]",78686,ELD,Mythic,0,0.02
438,Knight of Autumn,"['G', 'W']",3,"[""'Creature'""]","[""'Dryad'"", ""'Knight'""]",69739,GRN,Rare,0,0.04
439,Kumano Faces Kakkazan,['R'],1,"[""'Enchantment'""]","[""'Saga'""]",97234,NEO,Uncommon,0,0.003
440,Kutzil's Flanker,['W'],3,"[""'Creature'""]","[""'Cat'"", ""'Warrior'""]",117558,LCI,Rare,0,0.06
441,"Lier, Disciple of the Drowned",['U'],5,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Wizard'""]",94128,MID,Mythic,0,0.08
442,Light Up the Stage,['R'],3,"[""'Sorcery'""]",,71214,RNA,Uncommon,0,0.004
443,Lightning Axe,['R'],1,"[""'Instant'""]",,82304,2XM,Common,0,0.002
444,Liliana of the Veil,['B'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Liliana'""]",103420,PRM,Mythic,0,2.58
445,Lotus Field,,0,"[""'Land'""]",,73397,M20,Rare,0,3.79
446,Make Disappear,['U'],2,"[""'Instant'""]",,98317,SNC,Common,0,0.002
447,Mana Confluence,,0,"[""'Land'""]",,52120,JOU,Rare,0,4.95
448,March of Otherworldly Light,['W'],1,"[""'Instant'""]",,96966,NEO,Rare,0,2.49
449,Mausoleum Wanderer,['U'],1,"[""'Creature'""]","[""'Spirit'""]",61138,EMN,Rare,0,0.14
450,Memory Deluge,['U'],4,"[""'Instant'""]",,93064,MID,Rare,0,1.73
451,Monastery Swiftspear,['R'],1,"[""'Creature'""]","[""'Human'"", ""'Monk'""]",104906,BRO,Uncommon,0,0.003
452,Monstrous Rage,['R'],1,"[""'Instant'""]",,116610,WOE,Uncommon,0,0.003
453,Needleverge Pathway,,0,"[""'Land'""]",,83529,ZNR,Rare,0,0.93
454,Nylea's Presence,['G'],2,"[""'Enchantment'""]","[""'Aura'""]",50200,THS,Common,0,0.002
455,Omen of the Sea,['U'],2,"[""'Enchantment'""]",,79240,THB,Common,0,0.002
456,Omniscience,['U'],10,"[""'Enchantment'""]",,68291,M19,Mythic,0,0.06
457,Opt,['U'],1,"[""'Instant'""]",,81345,M21,Common,0,0.002
458,Path to the World Tree,['G'],2,"[""'Enchantment'""]",,87715,KHM,Uncommon,0,0.003
459,Phoenix Chick,['R'],1,"[""'Creature'""]","[""'Phoenix'""]",102756,DMU,Uncommon,0,0.003
460,Picklock Prankster,['U'],2,"[""'Creature'""]","[""'Faerie'"", ""'Rogue'""]",116432,WOE,Uncommon,0,0.003
461,Play with Fire,['R'],1,"[""'Instant'""]",,93280,MID,Uncommon,0,0.003
462,Pore Over the Pages,['U'],5,"[""'Sorcery'""]",,60110,SOI,Uncommon,0,0.003
463,Portable Hole,['W'],1,"[""'Artifact'""]",,91568,AFR,Uncommon,0,0.04
464,Power Word Kill,['B'],2,"[""'Instant'""]",,91730,AFR,Uncommon,0,0.003
465,Prismari Command,"['R', 'U']",3,"[""'Instant'""]",,88936,STX,Rare,1,1.47
466,Quick Study,['U'],3,"[""'Instant'""]",,116436,WOE,Common,0,0.002
467,Rampaging Ferocidon,['R'],3,"[""'Creature'""]","[""'Dinosaur'""]",65324,XLN,Rare,0,0.04
468,Ramunap Ruins,,0,"[""'Land'""]","[""'Desert'""]",64886,HOU,Uncommon,0,0.04
469,Rattlechains,['U'],2,"[""'Creature'""]","[""'Spirit'""]",59791,SOI,Rare,1,0.01
470,Reckless Rage,['R'],1,"[""'Instant'""]",,66673,RIX,Uncommon,0,0.003
471,Reckoner Bankbuster,,2,"[""'Artifact'""]","[""'Vehicle'""]",97461,NEO,Rare,1,0.98
472,Restless Anchorage,,0,"[""'Land'""]",,118409,LCI,Rare,1,0.26
473,Riverglide Pathway,,0,"[""'Land'""]",,83533,ZNR,Rare,0,2.79
474,Rootbound Crag,,0,"[""'Land'""]",,65542,XLN,Rare,0,0.006
475,Sea Gate Restoration,['U'],7,"[""'Sorcery'""]",,83105,ZNR,Mythic,0,3.65
476,Seachrome Coast,,0,"[""'Land'""]",,106732,ONE,Rare,1,0.06
477,Sejiri Shelter,['W'],2,"[""'Instant'""]",,83017,ZNR,Uncommon,0,0.003
478,Shacklegeist,['U'],2,"[""'Creature'""]","[""'Spirit'""]",81367,M21,Rare,0,0.08
479,Shark Typhoon,['U'],6,"[""'Enchantment'""]",,80143,IKO,Rare,0,2.02
480,Shore Up,['U'],1,"[""'Instant'""]",,102604,DMU,Common,0,0.002
481,Skyclave Apparition,['W'],3,"[""'Creature'""]","[""'Kor'"", ""'Spirit'""]",83824,PRM,Rare,0,2.95
482,Sleight of Hand,['U'],1,"[""'Sorcery'""]",,116440,WOE,Common,0,0.002
483,"Sokenzan, Crucible of Defiance",,0,"[""'Legendary'"", ""'Land'""]",,97502,NEO,Rare,0,1.4
484,Soul-Scar Mage,['R'],1,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",63898,AKH,Rare,0,0.21
485,Spara's Headquarters,,0,"[""'Land'""]","[""'Forest'"", ""'Plains'"", ""'Island'""]",98733,SNC,Rare,0,3.27
486,Spectral Sailor,['U'],1,"[""'Creature'""]","[""'Spirit'"", ""'Pirate'""]",73051,M20,Uncommon,0,0.003
487,Spikefield Hazard,['R'],1,"[""'Instant'""]",,83311,ZNR,Uncommon,0,0.003
488,Stormcarved Coast,,0,"[""'Land'""]",,94910,VOW,Rare,0,0.89
489,Sulfurous Springs,,0,"[""'Land'""]",,22613,9ED,Rare,0,0.04
490,Sunfall,['W'],5,"[""'Sorcery'""]",,109891,MOM,Rare,1,0.29
491,Sunken Citadel,,0,"[""'Land'""]","[""'Cave'""]",118419,LCI,Rare,1,1.37
492,Supreme Phantom,['U'],2,"[""'Creature'""]","[""'Spirit'""]",68313,M19,Rare,0,0.007
493,Sylvan Scrying,['G'],2,"[""'Sorcery'""]",,58481,BFZ,Uncommon,0,0.003
494,"Teferi, Hero of Dominaria","['U', 'W']",5,"[""'Legendary'"", ""'Planeswalker'""]","[""'Teferi'""]",91187,SLD,Mythic,0,0.12
495,Temporal Trespass,['U'],11,"[""'Sorcery'""]",,55622,FRF,Mythic,0,0.13
496,Temporary Lockdown,['W'],3,"[""'Enchantment'""]",,102548,DMU,Rare,0,4.03
497,Tenth District Legionnaire,"['R', 'W']",2,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",102050,2X2,Common,0,0.002
498,The Wandering Emperor,['W'],4,"[""'Legendary'"", ""'Planeswalker'""]",,97907,PRM,Mythic,0,5.19
499,"Tolsimir, Friend to Wolves","['G', 'W']",5,"[""'Legendary'"", ""'Creature'""]","[""'Elf'"", ""'Scout'""]",72054,WAR,Rare,0,0.006
500,Treasure Cruise,['U'],8,"[""'Sorcery'""]",,54300,KTK,Common,0,0.002
501,Vizier of Tumbling Sands,['U'],3,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",63752,AKH,Uncommon,0,0.003
502,"Aclazotz, Deepest Betrayal",['B'],5,"[""'Legendary'"", ""'Creature'""]","[""'Bat'"", ""'God'""]",117530,LCI,Mythic,0,1.76
503,Adarkar Wastes,,0,"[""'Land'""]",,102963,DMU,Rare,1,0.14
504,Ambitious Farmhand,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Peasant'""]",92918,MID,Uncommon,0,0.003
505,Annex Sentry,['W'],3,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Cleric'""]",106219,ONE,Uncommon,0,0.003
506,Anoint with Affliction,['B'],2,"[""'Instant'""]",,106377,ONE,Common,0,0.002
507,Big Score,['R'],4,"[""'Instant'""]",,98423,SNC,Common,0,0.002
508,Bloodthirsty Adversary,['R'],2,"[""'Creature'""]","[""'Vampire'""]",93225,MID,Mythic,1,9.49
