card id,card name,colors,cmc,type
2135,"Ruric Thar, the Unbowed","['G', 'R']",6,Legendary Creature — Ogre Warrior
2136,Stormbreath Dragon,['R'],5,Creature — Dragon
2137,Tainted Remedy,['B'],3,Enchantment
2138,"Vivien, Champion of the Wilds",['G'],3,Legendary Planeswalker — Vivien
2139,Vampires' Vengeance,['R'],3,Instant
2140,Yixlid Jailer,['B'],2,Creature — Zombie Wizard
2141,Court of Grace,['W'],4,Enchantment
2142,Humility,['W'],4,Enchantment
2143,Ratchet Bomb,,2,Artifact
2144,Stony Silence,['W'],2,Enchantment
2145,Xantid Swarm,['G'],1,Creature — Insect
2146,Earthquake,['R'],1,Sorcery
2147,Platinum Angel,,7,Artifact Creature — Angel
2148,Thragtusk,['G'],5,Creature — Beast
2149,Turn the Earth,['G'],1,Instant
2150,Bind the Monster,['U'],1,Enchantment — Aura
2151,Guardian Naga,['W'],7,Creature — Naga
2152,Hallow,['W'],1,Instant
2153,Spidersilk Armor,['G'],3,Enchantment
2154,Forge Devil,['R'],1,Creature — Devil
2155,Perilous Voyage,['U'],2,Instant
2156,Roast,['R'],2,Sorcery
2157,Sphinx of the Final Word,['U'],7,Creature — Sphinx
2158,Weathered Runestone,,2,Artifact
2159,"Zacama, Primal Calamity","['G', 'R', 'W']",9,Legendary Creature — Elder Dinosaur
2160,Unchained Berserker,['R'],2,Creature — Human Berserker
2161,Bill the Pony,['W'],4,Legendary Creature — Horse
2162,Break the Ice,['B'],2,Sorcery
2163,Heroic Intervention,['G'],2,Instant
2164,Run Afoul,['G'],1,Instant
2165,Trickbind,['U'],2,Instant
2166,Essence Scatter,['U'],2,Instant
2167,Recruit the Worthy,['W'],1,Instant
2168,Fiendslayer Paladin,['W'],3,Creature — Human Knight
2169,Flowstone Infusion,['R'],1,Instant
2170,Atraxa's Fall,['G'],2,Sorcery
2171,Disruption Protocol,['U'],2,Instant
2172,"Migloz, Maze Crusher","['G', 'R']",3,Legendary Creature — Phyrexian Beast
2173,Overcharged Amalgam,['U'],4,Creature — Zombie Horror
2174,Staff of Compleation,,3,Artifact
2175,Cataclysm,['W'],4,Sorcery
2176,Council's Judgment,['W'],3,Sorcery
2177,The Battle of Bywater,['W'],3,Sorcery
2178,Circle of Protection: Green,['W'],2,Enchantment
2179,Divest,['B'],1,Sorcery
2180,Fangren Marauder,['G'],6,Creature — Beast
2181,Sunlance,['W'],1,Sorcery
2182,"Davriel, Rogue Shadowmage",['B'],3,Legendary Planeswalker — Davriel
2183,Experimental Frenzy,['R'],4,Enchantment
2184,Manaform Hellkite,['R'],4,Creature — Dragon
2185,Noxious Grasp,['B'],2,Instant
2186,Radiant Flames,['R'],3,Sorcery
2187,The Raven Man,['B'],2,Legendary Creature — Human Wizard
2188,Angelfire Ignition,"['R', 'W']",3,Sorcery
2189,Valorous Stance,['W'],2,Instant
2190,Empty-Shrine Kannushi,['W'],1,Creature — Human Cleric
2191,Spatial Contortion,,2,Instant
2192,Kor Firewalker,['W'],2,Creature — Kor Soldier
2193,Misery's Shadow,['B'],2,Creature — Shade
2194,Carnage Tyrant,['G'],6,Creature — Dinosaur
2195,Elspeth Conquers Death,['W'],5,Enchantment — Saga
2196,Settle the Wreckage,['W'],4,Instant
2197,Shapers' Sanctuary,['G'],1,Enchantment
2198,Starnheim Unleashed,['W'],4,Sorcery
2199,Aspirant's Ascent,['U'],1,Instant
2200,Petrified Field,,0,Land
2201,Chains of Mephistopheles,['B'],2,Enchantment
2202,Goblin War Strike,['R'],1,Sorcery
2203,Jeska's Will,['R'],3,Sorcery
2204,Plaguecrafter,['B'],3,Creature — Human Shaman
2205,Reverent Silence,['G'],4,Sorcery
2206,Drana and Linvala,"['B', 'W']",4,Legendary Creature — Vampire Angel
2207,Phyrexian Fleshgorger,,7,Artifact Creature — Phyrexian Wurm
2208,Grim Discovery,['B'],2,Sorcery
2209,"Karn, Scion of Urza",,4,Legendary Planeswalker — Karn
2210,Boom // Bust,['R'],8,Sorcery
2211,Deflecting Palm,"['R', 'W']",2,Instant
2212,Nemesis of Mortals,['G'],6,Creature — Snake
2213,Gleeful Sabotage,['G'],2,Sorcery
2214,Sandstorm,['G'],1,Instant
2215,Viridian Longbow,,1,Artifact — Equipment
2216,Leyline of Combustion,['R'],4,Enchantment
2217,Aven Mindcensor,['W'],3,Creature — Bird Wizard
2218,Bone Shards,['B'],1,Sorcery
2219,Court of Garenbrig,['G'],3,Enchantment
2220,Kozilek's Return,,3,Instant
2221,Nether Void,['B'],4,World Enchantment
2222,"Ulamog, the Infinite Gyre",,11,Legendary Creature — Eldrazi
2223,Fry,['R'],2,Instant
2224,Mirrorshell Crab,['U'],7,Artifact Creature — Crab
2225,"Ao, the Dawn Sky",['W'],5,Legendary Creature — Dragon Spirit
2226,Bladecoil Serpent,,6,Artifact Creature — Serpent
2227,Blue Sun's Twilight,['U'],2,Sorcery
2228,Sword of Once and Future,,3,Artifact — Equipment
2229,The Kami War,"['B', 'G', 'R', 'U', 'W']",6,Enchantment — Saga
2230,Firestorm,['R'],1,Instant
2231,Scavenger Grounds,,0,Land — Desert
2232,Vendilion Clique,['U'],3,Legendary Creature — Faerie Wizard
2233,Spire Golem,,6,Artifact Creature — Golem
2234,Sedgemoor Witch,['B'],3,Creature — Human Warlock
2235,Elspeth Resplendent,['W'],5,Legendary Planeswalker — Elspeth
2236,Homeward Path,,0,Land
2237,Trading Post,,4,Artifact
2238,Turn Aside,['U'],1,Instant
2239,"Keranos, God of Storms","['R', 'U']",5,Legendary Enchantment Creature — God
2240,Electrostatic Infantry,['R'],2,Creature — Dwarf Wizard
2241,"Kataki, War's Wage",['W'],2,Legendary Creature — Spirit
2242,Krosan Grip,['G'],3,Instant
2243,Peacekeeper,['W'],3,Creature — Human
2244,Sword of Light and Shadow,,3,Artifact — Equipment
2245,Tsabo's Web,,2,Artifact
2246,Swan Song,['U'],1,Instant
2247,Elder Gargaroth,['G'],5,Creature — Beast
2248,"Xenagos, the Reveler","['G', 'R']",4,Legendary Planeswalker — Xenagos
2249,Spore Frog,['G'],1,Creature — Frog
2250,Crumble to Dust,,4,Sorcery
2251,Rakdos Charm,"['B', 'R']",2,Instant
2252,Mystic Remora,['U'],1,Enchantment
2253,Light of Hope,['W'],1,Instant
2254,Goblin Gardener,['R'],4,Creature — Goblin
2255,Ravenform,['U'],3,Sorcery
2256,Shenanigans,['R'],2,Sorcery
2257,Sorcerous Spyglass,,2,Artifact
2258,Harsh Mentor,['R'],2,Creature — Human Cleric
2259,Scattershot,['R'],3,Instant
2260,Archangel of Thune,['W'],5,Creature — Angel
2261,Kraul Harpooner,['G'],2,Creature — Insect Warrior
2262,Shefet Monitor,['G'],6,Creature — Lizard
2263,Llanowar Loamspeaker,['G'],2,Creature — Elf Druid
2264,Aboleth Spawn,['U'],3,Creature — Fish Horror
2265,Altar Of Dementia,,2,Artifact
2266,Court of Locthwain,['B'],4,Enchantment
2267,From the Ashes,['R'],4,Sorcery
2268,Dawn Charm,['W'],2,Instant
2269,Death Speakers,['W'],1,Creature — Human Cleric
2270,"Akal Pakal, First Among Equals",['U'],3,Legendary Creature — Human Advisor
2271,Fade from History,['G'],4,Sorcery
2272,Holy Light,['W'],3,Instant
2273,"Angrath, the Flame-Chained","['B', 'R']",5,Legendary Planeswalker — Angrath
2274,Cindervines,"['G', 'R']",2,Enchantment
2275,Gruul Charm,"['G', 'R']",2,Instant
2276,Stronghold Gambit,['R'],2,Sorcery
2277,Unified Will,['U'],2,Instant
2278,Curse of the Pierced Heart,['R'],2,Enchantment — Aura Curse
2279,Rampage of the Clans,['G'],4,Instant
2280,Rampaging War Mammoth,['R'],7,Creature — Elephant
2281,Sakura-Tribe Elder,['G'],2,Creature — Snake Shaman
2282,Tunnel Ignus,['R'],2,Creature — Elemental
2283,Cavalry Drillmaster,['W'],2,Creature — Human Knight
2284,"Kotose, the Silent Spider","['B', 'U']",5,Legendary Creature — Human Ninja
2285,Lantern of the Lost,,1,Artifact
2286,Massacre Girl,['B'],5,Legendary Creature — Human Assassin
2287,Mortify,"['B', 'W']",3,Instant
2288,Soul Sear,['R'],3,Instant
2289,Distress,['B'],2,Sorcery
2290,Razor Golem,,6,Artifact Creature — Golem
2291,Doomskar,['W'],5,Sorcery
2292,Embereth Shieldbreaker,['R'],2,Creature — Human Knight
2293,"Erebos, God of the Dead",['B'],4,Legendary Enchantment Creature — God
2294,Skylasher,['G'],2,Creature — Insect
2295,"Zirda, the Dawnwaker","['R', 'W']",3,Legendary Creature — Elemental Fox
2296,Mindlink Mech,['U'],3,Artifact — Vehicle
2297,Ghostly Prison,['W'],3,Enchantment
2298,Tendrils of Corruption,['B'],4,Instant
2299,Cyclonic Rift,['U'],2,Instant
2300,Cankerbloom,['G'],2,Creature — Phyrexian Fungus
2301,Jack-o'-Lantern,,1,Artifact
2302,Invoke the Winds,['U'],5,Sorcery
2303,Rankle's Prank,['B'],4,Sorcery
2304,Dystopia,['B'],3,Enchantment
2305,Leyline of Anticipation,['U'],4,Enchantment
2306,"Aeve, Progenitor Ooze",['G'],5,Legendary Creature — Ooze
2307,Pyroclasm,['R'],2,Sorcery
2308,Tome Scour,['U'],1,Sorcery
2309,Sunder the Gateway,['W'],2,Sorcery
